case_id,candidate_id,order,stage,asset,geometry_key,duplicate_geometry,reject_reason,hard_physical_pass,hard_fail_reason,reached_acceptance,side_pass,visible_pixels,visibility_margin_px,abs_error,target_margin,V_vis,G1_margin,ext_occ_corners,G2_margin,violated,unknown,violation_count,score,score_accept,u_offset,v_offset,depth_offset,yaw_offset
32,32:53,53,primary,Dist_construction_sign_01,Dist_construction_sign_01|right|0.732700|1.571043|0.686366|0.000000|0.000000|0.000000|0.000000|0.000000,True,score_callback,True,,True,False,1523,1515,0.17802966484806917,-0.05802966484806918,6,2,0,-1,side|target|G2,,3,-0.43570510344456037,False,0.0,0.0,0.0,0.0
32,32:54,54,primary,Dist_construction_sign_01,Dist_construction_sign_01|right|0.469846|1.460524|0.483405|0.000000|0.000000|0.000000|0.350000|0.000000,False,score_callback,True,,True,False,3114,3106,0.17802966484806917,-0.05802966484806918,6,2,0,-1,side|target|G2,,3,-0.35237177011122706,False,0.0,0.0,0.35,0.0
32,32:55,55,primary,Dist_construction_sign_01,Dist_construction_sign_01|right|0.879274|1.958112|0.889328|0.000000|0.300000|0.000000|-0.350000|0.000000,False,score_callback,True,,True,False,0,-8,0.17802966484806917,-0.05802966484806918,6,2,0,-1,side|visibility|target|G2,,4,-1.5354936120024387,False,0.3,0.0,-0.35,0.0
32,32:56,56,primary,Dist_construction_sign_01,Dist_construction_sign_01|right|0.616421|1.847592|0.686366|0.000000|0.300000|0.000000|0.000000|0.000000,False,score_callback,True,,True,False,2,-6,0.17802966484806917,-0.05802966484806918,6,2,0,-1,side|visibility|target|G2,,4,-1.3128980859007007,False,0.3,0.0,0.0,0.0
32,32:57,57,primary,Dist_construction_sign_01,Dist_construction_sign_01|right|0.353568|1.737072|0.483405|0.000000|0.300000|0.000000|0.350000|0.000000,False,score_callback,True,,True,False,1079,1071,0.17802966484806917,-0.05802966484806918,6,2,0,-1,side|target|G2,,3,-0.4620208929182446,False,0.3,0.0,0.35,0.0
32,32:58,58,prealign-primary,Dist_construction_sign_01,Dist_construction_sign_01|right|0.828076|1.344206|0.686366|0.000000|-0.246073|-0.000000|0.000000|0.000000,False,score_callback,True,,True,False,3008,3000,0.17802966484806917,-0.05802966484806918,6,2,0,-1,side|target|G2,,3,-0.33044194554982353,False,-0.24607305112,-0.0,0.0,0.0
32,32:59,59,prealign-primary,Dist_construction_sign_01,Dist_construction_sign_01|right|0.780388|1.457625|0.686366|0.000000|-0.123037|-0.000000|0.000000|0.000000,False,score_callback,True,,True,False,2390,2382,0.17802966484806917,-0.05802966484806918,6,2,0,-1,side|target|G2,,3,-0.38307352449719195,False,-0.12303652556,-0.0,0.0,0.0
34,34:0,0,preprobe,Dist_metal_tool_chest,Dist_metal_tool_chest|bottom|-7.567358|-10.491897|0.316442|0.000000|0.000000|0.000000|0.000000|0.000000,False,score_callback,True,,True,False,12084,12076,0.1314051898024879,-0.011405189802487892,1,-3,4,0,side|target|G1,,3,-0.4814051898024879,False,0.0,0.0,0.0,0.0
34,34:1,1,target-seed,Dist_metal_tool_chest,Dist_metal_tool_chest|bottom|-7.481336|-10.539068|0.132484|0.000000|0.000000|-0.208484|0.000000|0.000000,False,score_callback,True,,True,False,12130,12122,0.08289328504058313,0.037106714959416864,3,-1,2,1,side|G1,,2,-0.3078932850405831,False,0.0,-0.208484313572,0.0,0.0
34,34:2,2,target-seed,Dist_metal_tool_chest,Dist_metal_tool_chest|bottom|-7.524347|-10.515482|0.224463|0.000000|0.000000|-0.104242|0.000000|0.000000,False,score_callback,True,,True,False,12394,12386,0.1171194755167736,0.0028805244832263988,3,-1,2,1,side|G1,,2,-0.3421194755167736,False,0.0,-0.104242156786,0.0,0.0
34,34:3,3,target-seed,Dist_metal_tool_chest,Dist_metal_tool_chest|bottom|-7.502841|-10.527275|0.178473|0.000000|0.000000|-0.156363|0.000000|0.000000,False,score_callback,True,,True,False,12377,12369,0.10134566599296407,0.018654334007035922,3,-1,2,1,side|G1,,2,-0.3263456659929641,False,0.0,-0.156363235179,0.0,0.0
34,34:4,4,target-seed,Dist_metal_tool_chest,Dist_metal_tool_chest|bottom|-7.459830|-10.550860|0.086494|0.000000|0.000000|-0.260605|0.000000|0.000000,False,score_callback,True,,True,False,11777,11769,0.06265518980248791,0.057344810197512086,3,-1,2,1,side|G1,,2,-0.28765518980248794,False,0.0,-0.260605391965,0.0,0.0
34,34:5,5,target-seed,Dist_metal_tool_chest,Dist_metal_tool_chest|bottom|-7.393653|-10.587149|0.185814|0.000000|0.000000|-0.208484|-0.113332|0.000000,False,score_callback,True,,True,False,10515,10507,0.0010480469453450492,0.11895195305465495,5,1,0,-1,side|G2,,2,-0.10521471361201172,False,0.0,-0.208484313572,-0.113332104771,0.0
34,34:6,6,target-seed,Dist_metal_tool_chest,Dist_metal_tool_chest|bottom|-7.569018|-10.490987|0.079153|0.000000|0.000000|-0.208484|0.113332|0.000000,False,score_callback,True,,True,False,12072,12064,0.13051233265963075,-0.010512332659630752,1,-3,4,0,side|target|G1,,3,-0.4805123326596308,False,0.0,-0.208484313572,0.113332104771,0.0
34,34:7,7,target-seed,Dist_metal_tool_chest,Dist_metal_tool_chest|bottom|-7.481336|-10.539068|0.132484|0.261799|0.000000|-0.208484|0.000000|0.261799,False,score_callback,True,,True,False,13446,13438,0.1805123326596308,-0.060512332659630796,4,0,1,0,side|target,,2,-0.33051233265963076,False,0.0,-0.208484313572,0.0,0.261799387799
34,34:8,8,target-seed,Dist_metal_tool_chest,Dist_metal_tool_chest|bottom|-7.481336|-10.539068|0.132484|-0.261799|0.000000|-0.208484|0.000000|-0.261799,False,score_callback,True,,True,False,9428,9420,0.016213857816559707,0.10378614218344029,3,-1,2,1,side|G1,,2,-0.2412138578165597,False,0.0,-0.208484313572,0.0,-0.261799387799
34,34:9,9,primary,Dist_metal_tool_chest,Dist_metal_tool_chest|bottom|-7.440814|-10.903432|0.481142|0.000000|-0.300000|0.000000|-0.350000|0.000000,False,score_callback,True,,True,False,9,1,0.2343686197213216,-0.11436861972132162,5,1,0,-1,side|target|G2,,3,-0.6016931811248304,False,-0.3,0.0,-0.35,0.0
34,34:10,10,primary,Dist_metal_tool_chest,Dist_metal_tool_chest|bottom|-7.711601|-10.754944|0.316442|0.000000|-0.300000|0.000000|0.000000|0.000000,False,score_callback,True,,True,False,4323,4315,0.06950042789772598,0.050499572102274015,4,0,1,0,side,,1,-0.06950042789772598,False,-0.3,0.0,0.0,0.0
34,34:11,11,primary,Dist_metal_tool_chest,Dist_metal_tool_chest|bottom|-7.982388|-10.606457|0.151743|0.000000|-0.300000|0.000000|0.350000|0.000000,False,score_callback,True,,True,False,6011,6003,0.19241709456439265,-0.07241709456439266,4,0,1,0,side|target,,2,-0.2924170945643927,False,-0.3,0.0,0.35,0.0
34,34:12,12,primary,Dist_metal_tool_chest,Dist_metal_tool_chest|bottom|-7.296571|-10.640384|0.481142|0.000000|0.000000|0.000000|-0.350000|0.000000,False,score_callback,True,,True,False,8077,8069,0.04299957210227401,0.07700042789772599,5,1,0,-1,side|G2,,2,-0.1471662387689407,False,0.0,0.0,-0.35,0.0
34,34:13,13,primary,Dist_metal_tool_chest,Dist_metal_tool_chest|bottom|-7.567358|-10.491897|0.316442|0.000000|0.000000|0.000000|0.000000|0.000000,True,score_callback,True,,True,False,12084,12076,0.1314051898024879,-0.011405189802487892,1,-3,4,0,side|target|G1,,3,-0.4814051898024879,False,0.0,0.0,0.0,0.0
34,34:14,14,primary,Dist_metal_tool_chest,Dist_metal_tool_chest|bottom|-7.838145|-10.343410|0.151743|0.000000|0.000000|0.000000|0.350000|0.000000,False,score_callback,True,,True,False,9214,9206,0.21533376123105935,-0.09533376123105936,1,-3,4,0,side|target|G1,,3,-0.6153337612310593,False,0.0,0.0,0.35,0.0
34,34:15,15,primary,Dist_metal_tool_chest,Dist_metal_tool_chest|bottom|-7.152328|-10.377337|0.481142|0.000000|0.300000|0.000000|-0.350000|0.000000,False,score_callback,True,,True,False,6364,6356,0.2343686197213216,-0.11436861972132162,5,1,0,-1,side|target|G2,,3,-0.3385352863879883,False,0.3,0.0,-0.35,0.0
34,34:16,16,primary,Dist_metal_tool_chest,Dist_metal_tool_chest|bottom|-7.423115|-10.228850|0.316442|0.000000|0.300000|0.000000|0.000000|0.000000,False,score_callback,True,,True,False,9402,9394,0.22395195305465496,-0.10395195305465496,3,-1,2,1,side|target|G1,,3,-0.348951953054655,False,0.3,0.0,0.0,0.0
34,34:17,17,primary,Dist_metal_tool_chest,Dist_metal_tool_chest|bottom|-7.693902|-10.080363|0.151743|0.000000|0.300000|0.000000|0.350000|0.000000,False,score_callback,True,,True,False,10138,10130,0.1310948101975121,-0.0110948101975121,3,-1,2,1,side|target|G1,,3,-0.2560948101975121,False,0.3,0.0,0.35,0.0
34,34:18,18,prealign-primary,Dist_metal_tool_chest,Dist_metal_tool_chest|bottom|-7.481336|-10.539068|0.132484|0.000000|0.000000|-0.208484|0.000000|0.000000,True,score_callback,True,,True,False,12130,12122,0.08289328504058313,0.037106714959416864,3,-1,2,1,side|G1,,2,-0.3078932850405831,False,0.0,-0.208484313572,0.0,0.0
34,34:19,19,prealign-primary,Dist_metal_tool_chest,Dist_metal_tool_chest|bottom|-7.524347|-10.515482|0.224463|0.000000|0.000000|-0.104242|0.000000|0.000000,True,score_callback,True,,True,False,12394,12386,0.1171194755167736,0.0028805244832263988,3,-1,2,1,side|G1,,2,-0.3421194755167736,False,0.0,-0.104242156786,0.0,0.0
34,34:20,20,preprobe,Dist_utility_box_01,Dist_utility_box_01|None|-7.234175|-10.582254|0.619333|0.000000|0.000000|0.000000|0.000000|0.000000,False,camera_clearance,False,camera_clearance,False,,,,,,,,,,,side|visibility|target|G1|G2,,,,0.0,0.0,0.0,0.0
34,34:21,21,primary,Dist_utility_box_01,Dist_utility_box_01|None|-7.107631|-10.993789|0.784032|0.000000|-0.300000|0.000000|-0.350000|0.000000,False,camera_clearance,False,camera_clearance,False,,,,,,,,,,,side|visibility|target|G1|G2,,,,-0.3,0.0,-0.35,0.0
34,34:22,22,primary,Dist_utility_box_01,Dist_utility_box_01|None|-7.378418|-10.845302|0.619333|0.000000|-0.300000|0.000000|0.000000|0.000000,False,camera_clearance,False,camera_clearance,False,,,,,,,,,,,side|visibility|target|G1|G2,,,,-0.3,0.0,0.0,0.0
34,34:23,23,primary,Dist_utility_box_01,Dist_utility_box_01|bottom|-7.649205|-10.696814|0.454633|0.000000|-0.300000|0.000000|0.350000|0.000000,False,score_callback,True,,True,False,9618,9610,0.3760480469453451,-0.2560480469453451,4,0,1,0,side|target,,2,-0.4760480469453451,False,-0.3,0.0,0.35,0.0
34,34:24,24,primary,Dist_utility_box_01,Dist_utility_box_01|None|-6.963388|-10.730742|0.784032|0.000000|0.000000|0.000000|-0.350000|0.000000,False,camera_clearance,False,camera_clearance,False,,,,,,,,,,,side|visibility|target|G1|G2,,,,0.0,0.0,-0.35,0.0
34,34:25,25,primary,Dist_utility_box_01,Dist_utility_box_01|None|-7.234175|-10.582254|0.619333|0.000000|0.000000|0.000000|0.000000|0.000000,True,camera_clearance,False,camera_clearance,False,,,,,,,,,,,side|visibility|target|G1|G2,,,,0.0,0.0,0.0,0.0
34,34:26,26,primary,Dist_utility_box_01,Dist_utility_box_01|bottom|-7.504962|-10.433767|0.454633|0.000000|0.000000|0.000000|0.350000|0.000000,False,score_callback,True,,True,False,21179,21171,0.5930123326596307,-0.4730123326596307,1,-3,4,0,side|target|G1,,3,-1.1930123326596307,False,0.0,0.0,0.35,0.0
34,34:27,27,primary,Dist_utility_box_01,Dist_utility_box_01|None|-6.819145|-10.467694|0.784032|0.000000|0.300000|0.000000|-0.350000|0.000000,False,camera_clearance,False,camera_clearance,False,,,,,,,,,,,side|visibility|target|G1|G2,,,,0.3,0.0,-0.35,0.0
34,34:28,28,primary,Dist_utility_box_01,Dist_utility_box_01|None|-7.089932|-10.319207|0.619333|0.000000|0.300000|0.000000|0.000000|0.000000,False,camera_clearance,False,camera_clearance,False,,,,,,,,,,,side|visibility|target|G1|G2,,,,0.3,0.0,0.0,0.0
34,34:29,29,primary,Dist_utility_box_01,Dist_utility_box_01|bottom|-7.360719|-10.170720|0.454633|0.000000|0.300000|0.000000|0.350000|0.000000,False,score_callback,True,,True,False,12665,12657,0.02961947551677363,0.09038052448322637,1,-3,4,0,side|G1,,2,-0.37961947551677366,False,0.3,0.0,0.35,0.0
34,34:30,30,prealign-primary,Dist_utility_box_01,Dist_utility_box_01|None|-7.136440|-10.635848|0.410326|0.000000|0.000000|-0.236872|0.000000|0.000000,False,camera_clearance,False,camera_clearance,False,,,,,,,,,,,side|visibility|target|G1|G2,,,,0.0,-0.236872381465,0.0,0.0
34,34:31,31,prealign-primary,Dist_utility_box_01,Dist_utility_box_01|None|-7.185308|-10.609051|0.514829|0.000000|0.000000|-0.118436|0.000000|0.000000,False,camera_clearance,False,camera_clearance,False,,,,,,,,,,,side|visibility|target|G1|G2,,,,0.0,-0.118436190732,0.0,0.0
34,34:32,32,preprobe,Dist_fire_hydrant,Dist_fire_hydrant|bottom|-7.597088|-10.479434|0.337805|0.000000|0.000000|0.000000|0.000000|0.000000,False,score_callback,True,,True,False,7880,7872,0.08408376123105932,0.03591623876894068,5,1,0,-1,side|G2,,2,-0.288250427897726,False,0.0,0.0,0.0,0.0
34,34:33,33,target-seed,Dist_fire_hydrant,Dist_fire_hydrant|bottom|-7.497679|-10.533946|0.125217|0.000000|0.000000|-0.240930|0.000000|0.000000,False,score_callback,True,,True,False,7766,7758,0.09122661837391649,0.028773381626083505,5,1,0,-1,side|G2,,2,-0.29539328504058315,False,0.0,-0.240929808777,0.0,0.0
34,34:34,34,target-seed,Dist_fire_hydrant,Dist_fire_hydrant|bottom|-7.547383|-10.506690|0.231511|0.000000|0.000000|-0.120465|0.000000|0.000000,False,score_callback,True,,True,False,7949,7941,0.08051233265963076,0.03948766734036924,5,1,0,-1,side|G2,,2,-0.22912899932629743,False,0.0,-0.120464904389,0.0,0.0
34,34:35,35,target-seed,Dist_fire_hydrant,Dist_fire_hydrant|bottom|-7.522531|-10.520318|0.178364|0.000000|0.000000|-0.180697|0.000000|0.000000,False,score_callback,True,,True,False,7880,7872,0.08051233265963076,0.03948766734036924,5,1,0,-1,side|G2,,2,-0.22912899932629743,False,0.0,-0.180697356583,0.0,0.0
34,34:36,36,target-seed,Dist_fire_hydrant,Dist_fire_hydrant|bottom|-7.472826|-10.547574|0.072070|0.000000|0.000000|-0.301162|0.000000|0.000000,False,score_callback,True,,True,False,7521,7513,0.09747661837391647,0.022523381626083527,4,0,1,0,side,,1,-0.14192661837391646,False,0.0,-0.301162260971,0.0,0.0
34,34:37,37,target-seed,Dist_fire_hydrant,Dist_fire_hydrant|None|-7.409996|-10.582027|0.178548|0.000000|0.000000|-0.240930|-0.113332|0.000000,False,camera_clearance,False,camera_clearance,False,,,,,,,,,,,side|visibility|target|G1|G2,,,,0.0,-0.240929808777,-0.113332104771,0.0
34,34:38,38,target-seed,Dist_fire_hydrant,Dist_fire_hydrant|bottom|-7.585361|-10.485865|0.071886|0.000000|0.000000|-0.240930|0.113332|0.000000,False,score_callback,True,,True,False,7921,7913,0.0769409040882022,0.043059095911797796,5,1,0,-1,side|G2,,2,-0.28110757075486886,False,0.0,-0.240929808777,0.113332104771,0.0
34,34:39,39,target-seed,Dist_fire_hydrant,Dist_fire_hydrant|bottom|-7.497679|-10.533946|0.125217|0.261799|0.000000|-0.240930|0.000000|0.261799,False,score_callback,True,,True,False,8553,8545,0.15075042789772602,-0.03075042789772603,4,0,1,0,side|target,,2,-0.15075042789772602,False,0.0,-0.240929808777,0.0,0.261799387799
34,34:40,40,target-seed,Dist_fire_hydrant,Dist_fire_hydrant|bottom|-7.497679|-10.533946|0.125217|-0.261799|0.000000|-0.240930|0.000000|-0.261799,False,score_callback,True,,True,False,5866,5858,0.022774237421535504,0.09722576257846449,5,1,0,-1,side|G2,,2,-0.22694090408820217,False,0.0,-0.240929808777,0.0,-0.261799387799
34,34:41,41,primary,Dist_fire_hydrant,Dist_fire_hydrant|bottom|-7.470544|-10.890969|0.502504|0.000000|-0.300000|0.000000|-0.350000|0.000000,False,score_callback,True,,True,False,0,-8,0.2343686197213216,-0.11436861972132162,5,1,0,-1,side|visibility|target|G2,,4,-1.3385352863879882,False,-0.3,0.0,-0.35,0.0
34,34:42,42,primary,Dist_fire_hydrant,Dist_fire_hydrant|bottom|-7.741331|-10.742482|0.337805|0.000000|-0.300000|0.000000|0.000000|0.000000,False,score_callback,True,,True,True,1304,1296,0.1656186197213216,-0.04561861972132161,4,0,1,0,target,,1,-0.1656186197213216,False,-0.3,0.0,0.0,0.0
34,34:43,43,primary,Dist_fire_hydrant,Dist_fire_hydrant|bottom|-8.012118|-10.593995|0.173105|0.000000|-0.300000|0.000000|0.350000|0.000000,False,score_callback,True,,True,False,4378,4370,0.1608694755167736,-0.04086947551677361,4,0,1,0,side|target,,2,-0.1608694755167736,False,-0.3,0.0,0.35,0.0
34,34:44,44,primary,Dist_fire_hydrant,Dist_fire_hydrant|None|-7.326301|-10.627922|0.502504|0.000000|0.000000|0.000000|-0.350000|0.000000,False,camera_clearance,False,camera_clearance,False,,,,,,,,,,,side|visibility|target|G1|G2,,,,0.0,0.0,-0.35,0.0
34,34:45,45,primary,Dist_fire_hydrant,Dist_fire_hydrant|bottom|-7.597088|-10.479434|0.337805|0.000000|0.000000|0.000000|0.000000|0.000000,True,score_callback,True,,True,False,7880,7872,0.08408376123105932,0.03591623876894068,5,1,0,-1,side|G2,,2,-0.288250427897726,False,0.0,0.0,0.0,0.0
34,34:46,46,primary,Dist_fire_hydrant,Dist_fire_hydrant|bottom|-7.867875|-10.330947|0.173105|0.000000|0.000000|0.000000|0.350000|0.000000,False,score_callback,True,,True,False,5817,5809,0.19182185646915456,-0.07182185646915457,4,0,1,0,side|target,,2,-0.32182185646915457,False,0.0,0.0,0.35,0.0
34,34:47,47,primary,Dist_fire_hydrant,Dist_fire_hydrant|bottom|-7.182058|-10.364874|0.502504|0.000000|0.300000|0.000000|-0.350000|0.000000,False,score_callback,True,,True,False,4780,4772,0.13526147686417878,-0.01526147686417878,3,-1,2,1,side|target|G1,,3,-0.2602614768641788,False,0.3,0.0,-0.35,0.0
34,34:48,48,primary,Dist_fire_hydrant,Dist_fire_hydrant|bottom|-7.452845|-10.216387|0.337805|0.000000|0.300000|0.000000|0.000000|0.000000,False,score_callback,True,,True,False,4701,4693,0.043297191149893055,0.07670280885010694,3,-1,2,1,side|G1,,2,-0.16829719114989306,False,0.3,0.0,0.0,0.0
34,34:49,49,primary,Dist_fire_hydrant,Dist_fire_hydrant|bottom|-7.723632|-10.067900|0.173105|0.000000|0.300000|0.000000|0.350000|0.000000,False,score_callback,True,,True,False,6226,6218,0.02841623876894067,0.09158376123105932,4,0,1,0,side,,1,-0.02841623876894067,False,0.3,0.0,0.35,0.0
34,34:50,50,prealign-primary,Dist_fire_hydrant,Dist_fire_hydrant|bottom|-7.428354|-10.571961|-0.023035|0.000000|0.000000|-0.408947|0.000000|0.000000,False,score_callback,True,,True,False,6556,6548,0.11979804694534507,0.0002019530546549242,4,0,1,0,side,,1,-0.11979804694534507,False,0.0,-0.40894693497,0.0,0.0
34,34:51,51,prealign-primary,Dist_fire_hydrant,Dist_fire_hydrant|bottom|-7.512721|-10.525698|0.157385|0.000000|0.000000|-0.204473|0.000000|0.000000,False,score_callback,True,,True,False,7848,7840,0.0858694755167736,0.0341305244832264,5,1,0,-1,side|G2,,2,-0.29003614218344026,False,0.0,-0.204473467485,0.0,0.0
34,34:52,52,fine,Dist_fire_hydrant,Dist_fire_hydrant|bottom|-7.777392|-10.808244|0.337805|0.000000|-0.075000|0.000000|0.000000|0.000000,False,score_callback,True,,True,False,249,241,0.2343686197213216,-0.11436861972132162,5,1,0,-1,side|target|G2,,3,-0.4554943507154737,False,-0.075,0.0,0.0,0.0
34,34:53,53,fine,Dist_fire_hydrant,Dist_fire_hydrant|bottom|-7.705270|-10.676720|0.337805|0.000000|0.075000|0.000000|0.000000|0.000000,False,score_callback,True,,True,False,3459,3451,0.008786142183440288,0.11121385781655971,4,0,1,0,side,,1,-0.008786142183440288,False,0.075,0.0,0.0,0.0
34,34:54,54,fine,Dist_fire_hydrant,Dist_fire_hydrant|bottom|-7.710386|-10.759451|0.271627|0.000000|0.000000|-0.075000|0.000000|0.000000,False,score_callback,True,,True,True,874,866,0.2004400482927502,-0.0804400482927502,4,0,1,0,target,,1,-0.2004400482927502,False,0.0,-0.075,0.0,0.0
34,34:55,55,fine,Dist_fire_hydrant,Dist_fire_hydrant|bottom|-7.772277|-10.725513|0.403982|0.000000|0.000000|0.075000|0.000000|0.000000,False,score_callback,True,,True,False,1754,1746,0.11978528638798829,0.00021471361201171046,4,0,1,0,side,,1,-0.11978528638798829,False,0.0,0.075,0.0,0.0
34,34:56,56,fine,Dist_fire_hydrant,Dist_fire_hydrant|bottom|-7.637574|-10.713842|0.378979|0.000000|0.000000|0.000000|-0.087500|0.000000,False,score_callback,True,,True,False,2250,2242,0.08913052448322636,0.03086947551677363,4,0,1,0,side,,1,-0.08913052448322636,False,0.0,0.0,-0.0875,0.0
34,34:57,57,fine,Dist_fire_hydrant,Dist_fire_hydrant|bottom|-7.772967|-10.639598|0.296630|0.000000|0.000000|0.000000|0.087500|0.000000,False,score_callback,True,,True,False,4449,4441,0.11444090408820218,0.005559095911797818,4,0,1,0,side,,1,-0.11444090408820218,False,0.0,0.0,0.0875,0.0
38,38:0,0,preprobe,Dist_Shelf_01,Dist_Shelf_01|right|-0.545552|1.745401|0.100627|0.000000|0.000000|0.000000|0.000000|0.000000,False,score_callback,True,,True,False,5111,5103,0.4082084078182895,-0.2882084078182895,8,4,0,-1,side|target|G2,,3,-0.6878136709761842,False,0.0,0.0,0.0,0.0
38,38:1,1,target-seed,Dist_Shelf_01,Dist_Shelf_01|right|-0.056406|1.490486|0.100627|0.000000|-0.551584|-0.000000|0.000000|0.000000,False,score_callback,True,,True,True,10949,10941,0.18535871190169523,-0.06535871190169523,6,2,2,1,target,,1,-0.28535871190169526,False,-0.551583712198,-0.0,0.0,0.0
38,38:2,2,target-seed,Dist_Shelf_01,Dist_Shelf_01|right|-0.300979|1.617943|0.100627|0.000000|-0.275792|-0.000000|0.000000|0.000000,False,score_callback,True,,True,False,8448,8440,0.4082084078182895,-0.2882084078182895,6,2,2,1,side|target,,2,-0.419904314251038,False,-0.275791856099,-0.0,0.0,0.0
38,38:3,3,target-seed,Dist_Shelf_01,Dist_Shelf_01|right|-0.178692|1.554215|0.100627|0.000000|-0.413688|-0.000000|0.000000|0.000000,False,score_callback,True,,True,True,10017,10009,0.31958981529005315,-0.19958981529005315,6,2,2,1,target,,1,-0.31958981529005315,False,-0.413687784149,-0.0,0.0,0.0
38,38:4,4,target-seed,Dist_Shelf_01,Dist_Shelf_01|right|0.065880|1.426758|0.100627|0.000000|-0.689480|-0.000000|0.000000|0.000000,False,,True,,True,True,11123,11115,0.028104150650609228,0.09189584934939077,4,0,4,0,,,0,-0.12810415065060923,True,-0.689479640248,-0.0,0.0,0.0
38,38:5,5,target-seed,Dist_Shelf_01,Dist_Shelf_01|right|-0.010191|1.579167|0.097296|0.000000|-0.551584|-0.000000|-0.100055|0.000000,False,score_callback,True,,True,True,11977,11969,0.17536739999900192,-0.05536739999900192,6,2,2,1,target,,1,-0.27536739999900195,False,-0.551583712198,-0.0,-0.100055462296,0.0
38,38:6,6,target-seed,Dist_Shelf_01,Dist_Shelf_01|right|-0.102621|1.401806|0.103958|0.000000|-0.551584|-0.000000|0.100055|0.000000,False,score_callback,True,,True,True,10053,10045,0.19491561893905404,-0.07491561893905405,6,2,2,1,target,,1,-0.19491561893905404,False,-0.551583712198,-0.0,0.100055462296,0.0
38,38:7,7,target-seed,Dist_Shelf_01,Dist_Shelf_01|right|-0.056406|1.490486|0.100627|0.261799|-0.551584|-0.000000|0.000000|0.261799,False,score_callback,True,,True,True,9431,9423,0.23140562762715133,-0.11140562762715134,6,2,2,1,target,,1,-0.23140562762715133,False,-0.551583712198,-0.0,0.0,0.261799387799
38,38:8,8,target-seed,Dist_Shelf_01,Dist_Shelf_01|right|-0.056406|1.490486|0.100627|-0.261799|-0.551584|-0.000000|0.000000|-0.261799,False,score_callback,True,,True,True,11631,11623,0.18535871190169523,-0.06535871190169523,6,2,2,1,target,,1,-0.28535871190169526,False,-0.551583712198,-0.0,0.0,-0.261799387799
46,46:0,0,preprobe,Dist_old_tyre,Dist_old_tyre|bottom|0.915092|-0.213505|0.289625|0.000000|0.000000|0.000000|0.000000|0.000000,False,score_callback,True,,True,False,326,318,0.2577233925098761,-0.13772339250987609,7,3,0,-1,side|target|G2,,3,-0.3735859656092913,False,0.0,0.0,0.0,0.0
46,46:1,1,target-seed,Dist_old_tyre,Dist_old_tyre|bottom|0.831490|-0.198156|0.365438|0.000000|0.000000|0.113897|0.000000|0.000000,False,score_callback,True,,True,True,854,846,0.2516886559776418,-0.1316886559776418,7,3,0,-1,target|G2,,2,-0.35585532264430847,False,0.0,0.113896789487,0.0,0.0
46,46:2,2,target-seed,Dist_old_tyre,Dist_old_tyre|bottom|0.873291|-0.205831|0.327531|0.000000|0.000000|0.056948|0.000000|0.000000,False,score_callback,True,,True,False,583,575,0.2577233925098761,-0.13772339250987609,7,3,0,-1,side|target|G2,,3,-0.36189005917654277,False,0.0,0.056948394744,0.0,0.0
46,46:3,3,target-seed,Dist_old_tyre,Dist_old_tyre|bottom|0.852390|-0.201994|0.346485|0.000000|0.000000|0.085423|0.000000|0.000000,False,score_callback,True,,True,False,723,715,0.2577233925098761,-0.13772339250987609,7,3,0,-1,side|target|G2,,3,-0.36189005917654277,False,0.0,0.085422592116,0.0,0.0
46,46:4,4,target-seed,Dist_old_tyre,Dist_old_tyre|bottom|0.810589|-0.194319|0.384391|0.000000|0.000000|0.142371|0.000000|0.000000,False,score_callback,True,,True,True,984,976,0.2409438811763465,-0.1209438811763465,7,3,0,-1,target|G2,,2,-0.34511054784301315,False,0.0,0.142370986859,0.0,0.0
46,46:5,5,target-seed,Dist_old_tyre,Dist_old_tyre|bottom|0.929846|-0.216214|0.477555|0.000000|0.000000|0.113897|-0.150234|0.000000,False,score_callback,True,,True,False,241,233,0.2577233925098761,-0.13772339250987609,7,3,0,-1,side|target|G2,,3,-0.38528187204203984,False,0.0,0.113896789487,-0.150234122865,0.0
46,46:6,6,target-seed,Dist_old_tyre,Dist_old_tyre|bottom|0.733134|-0.180099|0.253320|0.000000|0.000000|0.113897|0.150234|0.000000,False,score_callback,True,,True,True,1464,1456,0.19119410195939035,-0.07119410195939035,7,3,0,-1,target|G2,,2,-0.29536076862605704,False,0.0,0.113896789487,0.150234122865,0.0
46,46:7,7,target-seed,Dist_old_tyre,Dist_old_tyre|bottom|0.831490|-0.198156|0.365438|0.261799|0.000000|0.113897|0.000000|0.261799,False,score_callback,True,,True,True,821,813,0.2544852411998967,-0.1344852411998967,7,3,0,-1,target|G2,,2,-0.35865190786656337,False,0.0,0.113896789487,0.0,0.261799387799
46,46:8,8,target-seed,Dist_old_tyre,Dist_old_tyre|bottom|0.831490|-0.198156|0.365438|-0.261799|0.000000|0.113897|0.000000|-0.261799,False,score_callback,True,,True,True,829,821,0.25433805250398855,-0.13433805250398856,7,3,0,-1,target|G2,,2,-0.35850471917065524,False,0.0,0.113896789487,0.0,-0.261799387799
