usable_id,frame_id,reproj_max_px,reproj_centroid_px,reproj_consistency_px,K_valid,pose_valid
1237,f1237,1.2710574864626038e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1238,f1238,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
1239,f1239,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
1240,f1240,1.1718571004216928e-13,5.728578676879116e-14,1.1368683772161603e-13,True,True
1241,f1241,6.355287432313019e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
1242,f1242,1.1718571004216928e-13,0.0,1.1368683772161603e-13,True,True
1243,f1243,6.355287432313019e-14,6.355287432313019e-14,5.684341886080802e-14,True,True
1244,f1244,1.2710574864626038e-13,8.038873388460929e-14,1.1368683772161603e-13,True,True
1245,f1245,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
1246,f1246,3.1776437161565096e-14,3.1776437161565096e-14,2.842170943040401e-14,True,True
1247,f1247,6.355287432313019e-14,6.355287432313019e-14,5.684341886080802e-14,True,True
1248,f1248,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
1249,f1249,5.859285502108464e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
1250,f1250,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
1251,f1251,1.1718571004216928e-13,0.0,1.1368683772161603e-13,True,True
1252,f1252,6.355287432313019e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
1253,f1253,6.355287432313019e-14,6.355287432313019e-14,5.684341886080802e-14,True,True
1254,f1254,1.1718571004216928e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
1255,f1255,5.859285502108464e-14,1.0658141036401503e-14,5.684341886080802e-14,True,True
1256,f1256,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
1257,f1257,1.2710574864626038e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1258,f1258,8.038873388460929e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
1259,f1259,1.1368683772161603e-13,6.355287432313019e-14,1.1368683772161603e-13,True,True
1260,f1260,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
1261,f1261,1.1457157353758233e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1262,f1262,5.728578676879116e-14,1.4210854715202004e-14,5.684341886080802e-14,True,True
1263,f1263,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
1264,f1264,1.1368683772161603e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
1265,f1265,4.0194366942304644e-14,0.0,2.842170943040401e-14,True,True
1266,f1266,1.1368683772161603e-13,6.355287432313019e-14,1.1368683772161603e-13,True,True
1267,f1267,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
1268,f1268,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
1269,f1269,2.842170943040401e-14,2.842170943040401e-14,2.842170943040401e-14,True,True
1270,f1270,1.1718571004216928e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1271,f1271,1.1718571004216928e-13,1.1718571004216928e-13,1.1368683772161603e-13,True,True
1272,f1272,8.526512829121202e-14,8.038873388460929e-14,8.526512829121202e-14,True,True
1273,f1273,6.355287432313019e-14,1.4210854715202004e-14,5.684341886080802e-14,True,True
1274,f1274,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
1275,f1275,1.2710574864626038e-13,8.038873388460929e-14,1.1368683772161603e-13,True,True
1276,f1276,8.038873388460929e-14,8.038873388460929e-14,5.684341886080802e-14,True,True
1277,f1277,1.1718571004216928e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
1278,f1278,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
1279,f1279,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,True,True
1280,f1280,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
1281,f1281,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
1282,f1282,1.2710574864626038e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1283,f1283,4.0194366942304644e-14,4.0194366942304644e-14,2.842170943040401e-14,True,True
1284,f1284,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1285,f1285,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
1286,f1286,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
1287,f1287,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
1288,f1288,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1289,f1289,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
1290,f1290,1.2710574864626038e-13,8.038873388460929e-14,1.1368683772161603e-13,True,True
1291,f1291,1.2710574864626038e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1292,f1292,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
1293,f1293,1.2710574864626038e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1294,f1294,1.1457157353758233e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
1295,f1295,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
1296,f1296,8.038873388460929e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
1297,f1297,1.2043438187516349e-13,6.355287432313019e-14,1.1368683772161603e-13,True,True
1298,f1298,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
1299,f1299,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
1300,f1300,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
1301,f1301,1.1718571004216928e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
1302,f1302,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
1303,f1303,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
1304,f1304,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
1305,f1305,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
1306,f1306,1.2710574864626038e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1307,f1307,1.1718571004216928e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
1308,f1308,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1309,f1309,6.07087979554246e-14,6.07087979554246e-14,5.684341886080802e-14,True,True
1310,f1310,6.355287432313019e-14,4.973799150320701e-14,5.684341886080802e-14,True,True
1311,f1311,6.355287432313019e-14,6.355287432313019e-14,5.684341886080802e-14,True,True
1312,f1312,6.195681131733637e-14,5.329070518200751e-15,5.684341886080802e-14,True,True
1313,f1313,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
1314,f1314,1.1457157353758233e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
1315,f1315,2.8457214390443806e-13,2.842170943040401e-14,2.8421709430404007e-13,True,True
1316,f1316,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
1317,f1317,2.2737367544323206e-13,0.0,2.2737367544323206e-13,True,True
1318,f1318,6.355287432313019e-14,5.728578676879116e-14,5.684341886080802e-14,True,True
1319,f1319,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
1320,f1320,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1321,f1321,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
1322,f1322,1.1457157353758233e-13,0.0,1.1368683772161603e-13,True,True
1323,f1323,6.848195442259891e-14,5.728578676879116e-14,5.684341886080802e-14,True,True
1324,f1324,5.859285502108464e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
1325,f1325,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
1326,f1326,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
1327,f1327,7.105427357601002e-14,0.0,5.684341886080802e-14,True,True
1328,f1328,1.2710574864626038e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1329,f1329,1.1718571004216928e-13,1.1368683772161603e-13,1.1368683772161603e-13,True,True
1330,f1330,1.1368683772161603e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
1331,f1331,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
1332,f1332,5.687116766346677e-14,0.0,5.684341886080802e-14,True,True
1333,f1333,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
1334,f1334,6.355287432313019e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
1335,f1335,6.355287432313019e-14,6.355287432313019e-14,5.684341886080802e-14,True,True
1336,f1336,1.6077746776921858e-13,0.0,1.1368683772161603e-13,True,True
1337,f1337,1.1368683772161603e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
1338,f1338,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
1339,f1339,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
1340,f1340,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
1341,f1341,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
1342,f1342,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
1343,f1343,7.105427357601002e-14,7.105427357601002e-14,5.684341886080802e-14,True,True
1344,f1344,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
1345,f1345,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
1346,f1346,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
1347,f1347,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
1348,f1348,5.859285502108464e-14,0.0,5.684341886080802e-14,True,True
1349,f1349,6.355287432313019e-14,1.4210854715202004e-14,5.684341886080802e-14,True,True
1350,f1350,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
1351,f1351,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
1352,f1352,6.355287432313019e-14,6.355287432313019e-14,5.684341886080802e-14,True,True
1353,f1353,6.07087979554246e-14,3.552713678800501e-15,5.684341886080802e-14,True,True
1354,f1354,5.859285502108464e-14,1.4210854715202004e-14,5.684341886080802e-14,True,True
1355,f1355,1.2710574864626038e-13,5.859285502108464e-14,1.1368683772161603e-13,True,True
1356,f1356,1.1718571004216928e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1357,f1357,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
1358,f1358,1.1718571004216928e-13,0.0,1.1368683772161603e-13,True,True
1359,f1359,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
1360,f1360,2.2737367544323206e-13,1.1368683772161603e-13,2.2737367544323206e-13,True,True
1361,f1361,1.1368683772161603e-13,8.038873388460929e-14,1.1368683772161603e-13,True,True
1362,f1362,6.355287432313019e-14,1.7763568394002505e-14,5.684341886080802e-14,True,True
1363,f1363,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
1364,f1364,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
1365,f1365,8.038873388460929e-14,8.038873388460929e-14,5.684341886080802e-14,True,True
1366,f1366,2.5421149729252077e-13,0.0,2.2737367544323206e-13,True,True
1367,f1367,5.728578676879116e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
1368,f1368,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
1369,f1369,1.1506624801925828e-13,2.1316282072803006e-14,1.1368683772161603e-13,True,True
1370,f1370,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1371,f1371,8.038873388460929e-14,6.355287432313019e-14,5.684341886080802e-14,True,True
1372,f1372,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1373,f1373,8.038873388460929e-14,8.038873388460929e-14,5.684341886080802e-14,True,True
1374,f1374,1.1718571004216928e-13,1.1718571004216928e-13,1.1368683772161603e-13,True,True
1375,f1375,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
1376,f1376,5.881458211527255e-14,1.1102230246251565e-15,5.684341886080802e-14,True,True
1377,f1377,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
1378,f1378,1.1368683772161603e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
1379,f1379,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
1380,f1380,1.1368683772161603e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
1381,f1381,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
1382,f1382,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
1383,f1383,1.1718571004216928e-13,0.0,1.1368683772161603e-13,True,True
1384,f1384,1.6077746776921858e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1385,f1385,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
1386,f1386,5.859285502108464e-14,5.859285502108464e-14,5.684341886080802e-14,True,True
1387,f1387,1.0247593068766006e-13,5.684341886080802e-14,8.526512829121202e-14,True,True
1388,f1388,1.2710574864626038e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
1389,f1389,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
1390,f1390,4.0194366942304644e-14,4.0194366942304644e-14,2.842170943040401e-14,True,True
1391,f1391,7.105427357601002e-14,1.4210854715202004e-14,5.684341886080802e-14,True,True
1392,f1392,4.0194366942304644e-14,0.0,2.842170943040401e-14,True,True
1393,f1393,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
1394,f1394,6.355287432313019e-14,7.105427357601002e-15,5.684341886080802e-14,True,True
1395,f1395,1.2710574864626038e-13,8.038873388460929e-14,1.1368683772161603e-13,True,True
1396,f1396,4.263256414560601e-14,1.4210854715202004e-14,4.263256414560601e-14,True,True
1397,f1397,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1398,f1398,1.2710574864626038e-13,1.2710574864626038e-13,5.684341886080802e-14,True,True
1399,f1399,5.859285502108464e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
1400,f1400,1.2710574864626038e-13,1.2710574864626038e-13,1.1368683772161603e-13,True,True
1401,f1401,2.842170943040401e-14,0.0,2.842170943040401e-14,True,True
1402,f1402,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
1403,f1403,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
1404,f1404,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
1405,f1405,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
1406,f1406,1.1368683772161603e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
1407,f1407,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
1408,f1408,5.684341886080802e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
1409,f1409,1.2710574864626038e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1410,f1410,1.2710574864626038e-13,1.1368683772161603e-13,1.1368683772161603e-13,True,True
1411,f1411,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
1412,f1412,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1413,f1413,1.1368683772161603e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
1414,f1414,5.904883742358415e-14,5.728578676879116e-14,5.684341886080802e-14,True,True
1415,f1415,5.684341886080802e-14,4.0194366942304644e-14,5.684341886080802e-14,True,True
1416,f1416,1.1718571004216928e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
1417,f1417,8.038873388460929e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
1418,f1418,1.1718571004216928e-13,0.0,1.1368683772161603e-13,True,True
1419,f1419,2.2737367544323206e-13,0.0,2.2737367544323206e-13,True,True
1420,f1420,1.1718571004216928e-13,1.1368683772161603e-13,1.1368683772161603e-13,True,True
1421,f1421,7.105427357601002e-14,4.0194366942304644e-14,5.684341886080802e-14,True,True
1422,f1422,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
1423,f1423,8.038873388460929e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
1424,f1424,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
1425,f1425,6.355287432313019e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
1426,f1426,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
1427,f1427,7.652779469160725e-14,3.1776437161565096e-14,7.105427357601002e-14,True,True
1428,f1428,4.548722338290267e-13,0.0,4.547473508864641e-13,True,True
1429,f1429,6.355287432313019e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
1430,f1430,5.709267256288867e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
1431,f1431,2.3437142008433856e-13,0.0,2.2737367544323206e-13,True,True
1432,f1432,5.859285502108464e-14,0.0,5.684341886080802e-14,True,True
1433,f1433,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1434,f1434,8.038873388460929e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
1435,f1435,1.1368683772161603e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
1436,f1436,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
1437,f1437,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
1438,f1438,8.038873388460929e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
1439,f1439,3.1776437161565096e-14,2.0097183471152322e-14,2.842170943040401e-14,True,True
1440,f1440,5.684341886080802e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
1441,f1441,1.1718571004216928e-13,5.859285502108464e-14,1.1368683772161603e-13,True,True
1442,f1442,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
1443,f1443,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
1444,f1444,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
1445,f1445,6.355287432313019e-14,6.355287432313019e-14,5.684341886080802e-14,True,True
1446,f1446,1.2710574864626038e-13,1.2710574864626038e-13,1.1368683772161603e-13,True,True
1447,f1447,5.684341886080802e-14,1.4210854715202004e-14,5.684341886080802e-14,True,True
1448,f1448,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
1449,f1449,6.355287432313019e-14,1.4210854715202004e-14,5.684341886080802e-14,True,True
1450,f1450,1.1718571004216928e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
1451,f1451,2.2737367544323206e-13,0.0,2.2737367544323206e-13,True,True
1452,f1452,1.223624941765033e-13,1.4210854715202004e-14,1.0835776720341528e-13,True,True
1453,f1453,6.07087979554246e-14,1.7763568394002505e-14,5.684341886080802e-14,True,True
1454,f1454,1.156679772130055e-13,5.955433342649105e-14,1.1368683772161603e-13,True,True
1455,f1455,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
1456,f1456,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
1457,f1457,8.038873388460929e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
1458,f1458,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1459,f1459,8.038873388460929e-14,6.355287432313019e-14,5.684341886080802e-14,True,True
1460,f1460,1.1457157353758233e-13,1.7763568394002505e-14,1.1368683772161603e-13,True,True
1461,f1461,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
1462,f1462,1.1457157353758233e-13,1.4210854715202004e-14,1.1368683772161603e-13,True,True
1463,f1463,6.521915363565902e-14,3.197442310920451e-14,5.684341886080802e-14,True,True
1464,f1464,1.1368683772161603e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
1465,f1465,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
1466,f1466,4.263256414560601e-14,4.263256414560601e-14,2.842170943040401e-14,True,True
1467,f1467,1.1368683772161603e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
1468,f1468,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1469,f1469,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
1470,f1470,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
1471,f1471,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1472,f1472,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
1473,f1473,6.355287432313019e-14,6.355287432313019e-14,5.684341886080802e-14,True,True
1474,f1474,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
1475,f1475,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
1476,f1476,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
1477,f1477,1.1718571004216928e-13,5.859285502108464e-14,1.1368683772161603e-13,True,True
1478,f1478,1.6077746776921858e-13,0.0,1.1368683772161603e-13,True,True
1479,f1479,1.2710574864626038e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1480,f1480,8.038873388460929e-14,6.355287432313019e-14,5.684341886080802e-14,True,True
1481,f1481,2.842170943040401e-14,0.0,2.842170943040401e-14,True,True
1482,f1482,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
1483,f1483,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
1484,f1484,1.1718571004216928e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
1485,f1485,6.355287432313019e-14,6.355287432313019e-14,5.684341886080802e-14,True,True
1486,f1486,1.1368683772161603e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
1487,f1487,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
1488,f1488,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
1489,f1489,1.1718571004216928e-13,1.1368683772161603e-13,1.1368683772161603e-13,True,True
1490,f1490,1.1368683772161603e-13,1.4210854715202004e-14,1.1368683772161603e-13,True,True
1491,f1491,2.2737367544323206e-13,0.0,2.2737367544323206e-13,True,True
1492,f1492,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
1493,f1493,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
1494,f1494,5.745004565518817e-14,0.0,5.684341886080802e-14,True,True
1495,f1495,1.1718571004216928e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
1496,f1496,1.1457157353758233e-13,2.1316282072803006e-14,1.1368683772161603e-13,True,True
1497,f1497,6.355287432313019e-14,6.355287432313019e-14,5.684341886080802e-14,True,True
1498,f1498,6.521915363565902e-14,5.695433295429594e-14,5.684341886080802e-14,True,True
1499,f1499,8.038873388460929e-14,8.038873388460929e-14,5.684341886080802e-14,True,True
1500,f1500,1.1418534512577734e-13,0.0,1.1368683772161603e-13,True,True
1501,f1501,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
1502,f1502,1.1368683772161603e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
1503,f1503,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
1504,f1504,5.955433342649105e-14,1.7763568394002505e-14,5.684341886080802e-14,True,True
1505,f1505,6.355287432313019e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
1506,f1506,1.1718571004216928e-13,0.0,1.1368683772161603e-13,True,True
1507,f1507,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
1508,f1508,5.684341886080802e-14,4.0194366942304644e-14,5.684341886080802e-14,True,True
1509,f1509,1.1457157353758233e-13,6.703246762680666e-14,1.1368683772161603e-13,True,True
1510,f1510,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
1511,f1511,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
1512,f1512,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
1513,f1513,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
1514,f1514,5.684341886080802e-14,4.0194366942304644e-14,5.684341886080802e-14,True,True
1515,f1515,6.07087979554246e-14,1.4210854715202004e-14,5.684341886080802e-14,True,True
1516,f1516,1.1368683772161603e-13,1.4210854715202004e-14,1.1368683772161603e-13,True,True
1517,f1517,6.355287432313019e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
1518,f1518,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
1519,f1519,1.1436482767251642e-13,3.197442310920451e-14,1.1368683772161603e-13,True,True
1520,f1520,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1521,f1521,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
1522,f1522,8.038873388460929e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
1523,f1523,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
1524,f1524,5.684341886080802e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
1525,f1525,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1526,f1526,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
1527,f1527,5.684341886080802e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
1528,f1528,6.355287432313019e-14,4.973799150320701e-14,5.684341886080802e-14,True,True
1529,f1529,8.038873388460929e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
1530,f1530,1.6077746776921858e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1531,f1531,8.038873388460929e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
1532,f1532,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
1533,f1533,1.1457157353758233e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
1534,f1534,1.1718571004216928e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
1535,f1535,1.1718571004216928e-13,4.263256414560601e-14,1.1368683772161603e-13,True,True
1536,f1536,7.105427357601002e-14,0.0,5.684341886080802e-14,True,True
1537,f1537,5.955433342649105e-14,0.0,5.684341886080802e-14,True,True
1538,f1538,1.1368683772161603e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
1539,f1539,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
1540,f1540,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1541,f1541,2.2737367544323206e-13,2.842170943040401e-14,2.2737367544323206e-13,True,True
1542,f1542,1.1457157353758233e-13,1.4210854715202004e-14,1.1368683772161603e-13,True,True
1543,f1543,5.709267256288867e-14,1.4210854715202004e-14,5.684341886080802e-14,True,True
1544,f1544,6.355287432313019e-14,6.355287432313019e-14,5.684341886080802e-14,True,True
1545,f1545,1.1368683772161603e-13,2.842170943040401e-14,1.1368683772161603e-13,True,True
1546,f1546,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
1547,f1547,3.552713678800501e-14,3.552713678800501e-14,2.842170943040401e-14,True,True
1548,f1548,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
1549,f1549,1.2710574864626038e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1550,f1550,4.547473508864641e-13,1.1368683772161603e-13,4.547473508864641e-13,True,True
1551,f1551,1.2710574864626038e-13,1.1368683772161603e-13,1.1368683772161603e-13,True,True
1552,f1552,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
1553,f1553,1.1718571004216928e-13,0.0,1.1368683772161603e-13,True,True
1554,f1554,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
1555,f1555,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
1556,f1556,6.355287432313019e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
1557,f1557,8.038873388460929e-14,0.0,5.684341886080802e-14,True,True
1558,f1558,5.684341886080802e-14,0.0,5.684341886080802e-14,True,True
1559,f1559,6.355287432313019e-14,2.842170943040401e-14,5.684341886080802e-14,True,True
1560,f1560,1.1368683772161603e-13,0.0,1.1368683772161603e-13,True,True
1561,f1561,6.355287432313019e-14,0.0,5.684341886080802e-14,True,True
1562,f1562,1.1718571004216928e-13,5.684341886080802e-14,1.1368683772161603e-13,True,True
1563,f1563,1.2710574864626038e-13,0.0,1.1368683772161603e-13,True,True
1564,f1564,8.038873388460929e-14,5.684341886080802e-14,5.684341886080802e-14,True,True
