camera_distance_m,projected_size,density
0.0,0.0,0.00389145499975865
0.0392156862745098,0.0,0.003898233055526149
0.0784313725490196,0.0,0.003918573268347247
0.11764705882352941,0.0,0.00395249375051983
0.1568627450980392,0.0,0.0040000246084021425
0.19607843137254902,0.0,0.00406120782150573
0.23529411764705882,0.0,0.004136097073828108
0.27450980392156865,0.0,0.004224757538023576
0.3137254901960784,0.0,0.00432726561318109
0.3529411764705882,0.0,0.004443708617144484
0.39215686274509803,0.0,0.0045741844344753336
0.43137254901960786,0.0,0.004718801121318116
0.47058823529411764,0.0,0.00487767646858947
0.5098039215686274,0.0,0.005050937525064738
0.5490196078431373,0.0,0.005238720082086035
0.5882352941176471,0.0,0.00544116812176393
0.6274509803921569,0.0,0.005658433230682315
0.6666666666666666,0.0,0.005890673981253394
0.7058823529411764,0.0,0.006138055282998988
0.7450980392156863,0.0,0.006400747706153899
0.7843137254901961,0.0,0.006678926780106618
0.8235294117647058,0.0,0.006972772269297643
0.8627450980392157,0.0,0.007282467429296488
0.9019607843137255,0.0,0.007608198245869895
0.9411764705882353,0.0,0.007950152659938366
0.9803921568627451,0.0,0.008308519781386955
1.0196078431372548,0.0,0.008683489094763965
1.0588235294117647,0.0,0.009075249659952073
1.0980392156862746,0.0,0.00948398931094007
1.1372549019607843,0.0,0.009909893855852716
1.1764705882352942,0.0,0.01035314628141691
1.2156862745098038,0.0,0.010813925965054235
1.2549019607843137,0.0,0.011292407897777315
1.2941176470588236,0.0,0.01178876192105949
1.3333333333333333,0.0,0.012303151980812497
1.3725490196078431,0.0,0.01283573540156517
1.4117647058823528,0.0,0.013386662183886618
1.4509803921568627,0.0,0.013956074328016587
1.4901960784313726,0.0,0.014544105186598285
1.5294117647058822,0.0,0.015150878849303145
1.5686274509803921,0.0,0.015776509562031003
1.607843137254902,0.0,0.016421101183254853
1.6470588235294117,0.0,0.01708474667992913
1.6862745098039216,0.0,0.017767527665252796
1.7254901960784315,0.0,0.01846951398040231
1.7647058823529411,0.0,0.019190763322185292
1.803921568627451,0.0,0.01993132091838492
1.8431372549019607,0.0,0.02069121925236294
1.8823529411764706,0.0,0.021470477838291178
1.9215686274509804,0.0,0.0222691030481639
1.9607843137254901,0.0,0.023087087991520018
2.0,0.0,0.023924412448574607
2.0392156862745097,0.0,0.02478104285721494
2.0784313725490198,0.0,0.025656932354080095
2.1176470588235294,0.0,0.026552020869682565
2.156862745098039,0.0,0.027466235277283715
2.196078431372549,0.0,0.02839948959497322
2.235294117647059,0.0,0.029351685240148397
2.2745098039215685,0.0,0.0303227113353241
2.313725490196078,0.0,0.031312445063948625
2.3529411764705883,0.0,0.03232075207464857
2.392156862745098,0.0,0.03334748693206326
2.4313725490196076,0.0,0.034392493612201036
2.4705882352941178,0.0,0.03545560603998256
2.5098039215686274,0.0,0.03653664866643813
2.549019607843137,0.0,0.03763543708276221
2.588235294117647,0.0,0.038751778668263126
2.627450980392157,0.0,0.03988547326901279
2.6666666666666665,0.0,0.04103631390382372
2.7058823529411766,0.0,0.042204087494025225
2.7450980392156863,0.0,0.04338857561334036
2.784313725490196,0.0,0.04458955525404025
2.8235294117647056,0.0,0.04580679960542747
2.8627450980392157,0.0,0.04704007884062423
2.9019607843137254,0.0,0.0482891609075282
2.941176470588235,0.0,0.04955381231979281
2.980392156862745,0.0,0.05083379894361259
3.019607843137255,0.0,0.0521288867761266
3.0588235294117645,0.0,0.05343884271124328
3.0980392156862746,0.0,0.054763435288730455
3.1372549019607843,0.0,0.05610243542251564
3.176470588235294,0.0,0.057455617104162526
3.215686274509804,0.0,0.058822758077700134
3.2549019607843137,0.0,0.0602036404820052
3.2941176470588234,0.0,0.061598051457213934
3.3333333333333335,0.0,0.06300578371174317
3.372549019607843,0.0,0.06442663604674025
3.411764705882353,0.0,0.06586041383502107
3.450980392156863,0.0,0.06730692945178088
3.4901960784313726,0.0,0.06876600265465706
3.5294117647058822,0.0,0.07023746091098865
