azimuth_deg,elevation_deg,density
132.7058823529412,0.5,7.7792234708066e-05
134.11764705882354,0.5,7.773773288897065e-05
135.52941176470588,0.5,7.768438754738975e-05
136.94117647058823,0.5,7.763239631533604e-05
138.3529411764706,0.5,7.758196018029205e-05
139.76470588235296,0.5,7.7533282920436e-05
141.1764705882353,0.5,7.748657050564122e-05
142.58823529411765,0.5,7.744203046616524e-05
144.0,0.5,7.73998712311863e-05
145.41176470588238,0.5,7.736030143964719e-05
146.82352941176472,0.5,7.73235292260833e-05
148.23529411764707,0.5,7.728976148439253e-05
149.64705882352942,0.5,7.725920311268761e-05
151.05882352941177,0.5,7.723205624259363e-05
152.47058823529412,0.5,7.72085194565509e-05
153.8823529411765,0.5,7.718878699678924e-05
155.29411764705884,0.5,7.717304796986404e-05
156.7058823529412,0.5,7.716148555065902e-05
158.11764705882354,0.5,7.715427618994387e-05
159.52941176470588,0.5,7.715158882953157e-05
160.94117647058823,0.5,7.715358412923965e-05
162.3529411764706,0.5,7.716041370971967e-05
163.76470588235296,0.5,7.717221941534074e-05
165.1764705882353,0.5,7.718913260115734e-05
166.58823529411765,0.5,7.721127344795918e-05
168.0,0.5,7.72387503093098e-05
169.41176470588238,0.5,7.727165909431446e-05
170.82352941176472,0.5,7.731008268971902e-05
172.23529411764707,0.5,7.73540904247854e-05
173.64705882352942,0.5,7.740373758213068e-05
175.05882352941177,0.5,7.74590649575458e-05
176.47058823529412,0.5,7.752009847153928e-05
177.8823529411765,0.5,7.758684883506329e-05
179.29411764705884,0.5,7.765931127165783e-05
180.7058823529412,0.5,7.773746529788501e-05
182.11764705882354,0.5,7.782127456365676e-05
183.52941176470588,0.5,7.791068675373697e-05
184.94117647058826,0.5,7.800563355132353e-05
186.3529411764706,0.5,7.810603066436562e-05
187.76470588235296,0.5,7.821177791482215e-05
189.1764705882353,0.5,7.832275939083441e-05
190.58823529411765,0.5,7.843884366134307e-05
192.0,0.5,7.855988405242113e-05
193.41176470588238,0.5,7.868571898422792e-05
194.82352941176472,0.5,7.881617236711465e-05
196.23529411764707,0.5,7.895105405521286e-05
197.64705882352942,0.5,7.909016035539829e-05
199.05882352941177,0.5,7.923327458931708e-05
200.47058823529414,0.5,7.938016770586904e-05
201.8823529411765,0.5,7.95305989412513e-05
203.29411764705884,0.5,7.96843165234592e-05
204.7058823529412,0.5,7.984105841792434e-05
206.11764705882354,0.5,8.000055311073124e-05
207.52941176470588,0.5,8.016252042573477e-05
208.94117647058826,0.5,8.032667237171321e-05
210.3529411764706,0.5,8.049271401557457e-05
211.76470588235296,0.5,8.066034437754367e-05
213.1764705882353,0.5,8.082925734418991e-05
214.58823529411765,0.5,8.099914259507271e-05
216.0,0.5,8.116968653881654e-05
217.41176470588238,0.5,8.134057325439154e-05
218.82352941176472,0.5,8.151148543342096e-05
220.23529411764707,0.5,8.168210531940044e-05
221.64705882352942,0.5,8.185211563980008e-05
223.05882352941177,0.5,8.202120052710415e-05
224.47058823529414,0.5,8.218904642500386e-05
225.8823529411765,0.5,8.235534297607868e-05
227.29411764705884,0.5,8.251978388749693e-05
228.7058823529412,0.5,8.268206777145966e-05
230.11764705882354,0.5,8.284189895726493e-05
231.52941176470588,0.5,8.299898827218415e-05
232.94117647058826,0.5,8.315305378847643e-05
234.3529411764706,0.5,8.330382153418614e-05
235.76470588235296,0.5,8.34510261656021e-05
237.1764705882353,0.5,8.359441159947386e-05
238.58823529411765,0.5,8.373373160344973e-05
240.00000000000003,0.5,8.386875034334366e-05
241.41176470588238,0.5,8.399924288620986e-05
242.82352941176472,0.5,8.412499565843176e-05
244.23529411764707,0.5,8.424580685828971e-05
245.64705882352942,0.5,8.436148682272985e-05
247.05882352941177,0.5,8.447185834835631e-05
248.47058823529414,0.5,8.457675696684891e-05
249.8823529411765,0.5,8.467603117525608e-05
251.29411764705884,0.5,8.476954262188036e-05
252.7058823529412,0.5,8.485716624861677e-05
254.11764705882354,0.5,8.493879039081635e-05
255.5294117647059,0.5,8.50143168359533e-05
256.94117647058823,0.5,8.508366084247274e-05
258.3529411764706,0.5,8.514675112039735e-05
259.764705882353,0.5,8.520352977533202e-05
261.1764705882353,0.5,8.525395221765972e-05
262.5882352941177,0.5,8.529798703878346e-05
264.0,0.5,8.533561585629957e-05
265.4117647058824,0.5,8.536683313012296e-05
266.8235294117647,0.5,8.539164595148883e-05
268.2352941176471,0.5,8.54100738068842e-05
269.64705882352945,0.5,8.542214831886084e-05
271.05882352941177,0.5,8.542791296571921e-05
272.47058823529414,0.5,8.542742278196052e-05
273.88235294117646,0.5,8.542074404140565e-05
275.29411764705884,0.5,8.540795392476121e-05
276.7058823529412,0.5,8.538914017334853e-05
278.11764705882354,0.5,8.536440073065672e-05
279.5294117647059,0.5,8.533384337320713e-05
280.94117647058823,0.5,8.529758533219785e-05
282.3529411764706,0.5,8.525575290722398e-05
283.764705882353,0.5,8.520848107325904e-05
285.1764705882353,0.5,8.515591308201106e-05
286.5882352941177,0.5,8.509820005859445e-05
288.0,0.5,8.503550059436346e-05
289.4117647058824,0.5,8.496798033665498e-05
290.82352941176475,0.5,8.489581157604775e-05
292.2352941176471,0.5,8.481917283164261e-05
293.64705882352945,0.5,8.473824843481645e-05
295.05882352941177,0.5,8.465322811172294e-05
296.47058823529414,0.5,8.456430656483196e-05
297.88235294117646,0.5,8.447168305363367e-05
299.29411764705884,0.5,8.437556097463678e-05
300.7058823529412,0.5,8.427614744072418e-05
302.11764705882354,0.5,8.417365285985896e-05
303.5294117647059,0.5,8.406829051313897e-05
304.94117647058823,0.5,8.396027613219079e-05
306.3529411764706,0.5,8.384982747584407e-05
307.764705882353,0.5,8.373716390609004e-05
309.1764705882353,0.5,8.362250596331612e-05
310.5882352941177,0.5,8.350607494085187e-05
312.0,0.5,8.338809245889541e-05
313.4117647058824,0.5,8.326878003795936e-05
314.82352941176475,0.5,8.314835867202567e-05
316.2352941176471,0.5,8.30270484016587e-05
317.64705882352945,0.5,8.290506788742626e-05
319.05882352941177,0.5,8.278263398404599e-05
320.47058823529414,0.5,8.265996131575547e-05
321.88235294117646,0.5,8.253726185351992e-05
323.29411764705884,0.5,8.241474449474901e-05
324.7058823529412,0.5,8.229261464632008e-05
326.11764705882354,0.5,8.217107381177547e-05
327.5294117647059,0.5,8.205031918364623e-05
328.94117647058823,0.5,8.193054324197796e-05
330.3529411764706,0.5,8.181193336015459e-05
331.764705882353,0.5,8.169467141923199e-05
333.1764705882353,0.5,8.15789334320691e-05
334.5882352941177,0.5,8.14648891785353e-05
336.0,0.5,8.135270185320207e-05
337.4117647058824,0.5,8.124252772689195e-05
338.82352941176475,0.5,8.113451582353085e-05
340.2352941176471,0.5,8.102880761371929e-05
341.64705882352945,0.5,8.092553672647272e-05
343.05882352941177,0.5,8.082482868051367e-05
344.47058823529414,0.5,8.072680063654168e-05
345.8823529411765,0.5,8.063156117175092e-05
347.29411764705884,0.5,8.05392100779397e-05
348.7058823529412,0.5,8.044983818434676e-05
350.11764705882354,0.5,8.036352720635971e-05
351.5294117647059,0.5,8.028034962109924e-05
352.94117647058823,0.5,8.020036857074638e-05
354.3529411764706,0.5,8.012363779439678e-05
355.764705882353,0.5,8.005020158906655e-05
357.1764705882353,0.5,7.998009480032126e-05
358.5882352941177,0.5,7.99133428428383e-05
360.0,0.5,7.984996175109445e-05
0.0,0.8117647058823529,7.98421122307448e-05
1.411764705882353,0.8117647058823529,7.978211733915021e-05
2.823529411764706,0.8117647058823529,7.972549744101404e-05
4.235294117647059,0.8117647058823529,7.967224106115859e-05
5.647058823529412,0.8117647058823529,7.9622327846133e-05
7.058823529411765,0.8117647058823529,7.957572876156152e-05
8.470588235294118,0.8117647058823529,7.953240631683872e-05
9.882352941176471,0.8117647058823529,7.94923148161645e-05
11.294117647058824,0.8117647058823529,7.945540063465531e-05
12.705882352941178,0.8117647058823529,7.942160251814072e-05
14.11764705882353,0.8117647058823529,7.93908519051506e-05
15.529411764705884,0.8117647058823529,7.936307326936072e-05
16.941176470588236,0.8117647058823529,7.93381844807574e-05
18.35294117647059,0.8117647058823529,7.931609718356034e-05
19.764705882352942,0.8117647058823529,7.929671718893328e-05
21.176470588235297,0.8117647058823529,7.927994488037079e-05
22.58823529411765,0.8117647058823529,7.92656756296146e-05
24.0,0.8117647058823529,7.925380022089951e-05
25.411764705882355,0.8117647058823529,7.924420528128961e-05
26.823529411764707,0.8117647058823529,7.923677371487479e-05
28.23529411764706,0.8117647058823529,7.923138513859873e-05
29.647058823529413,0.8117647058823529,7.922791631748713e-05
31.058823529411768,0.8117647058823529,7.922624159715862e-05
32.47058823529412,0.8117647058823529,7.922623333149248e-05
33.88235294117647,0.8117647058823529,7.922776230346393e-05
35.294117647058826,0.8117647058823529,7.923069813722088e-05
36.70588235294118,0.8117647058823529,7.923490969963326e-05
38.11764705882353,0.8117647058823529,7.924026548962095e-05
39.529411764705884,0.8117647058823529,7.924663401379355e-05
40.94117647058824,0.8117647058823529,7.925388414698527e-05
42.352941176470594,0.8117647058823529,7.926188547655892e-05
43.76470588235294,0.8117647058823529,7.927050862943446e-05
45.1764705882353,0.8117647058823529,7.927962558103001e-05
46.58823529411765,0.8117647058823529,7.928910994550392e-05
48.0,0.8117647058823529,7.929883724683958e-05
49.411764705882355,0.8117647058823529,7.930868517055844e-05
50.82352941176471,0.8117647058823529,7.931853379601919e-05
52.235294117647065,0.8117647058823529,7.932826580946143e-05
53.64705882352941,0.8117647058823529,7.9337766698144e-05
55.05882352941177,0.8117647058823529,7.934692492608839e-05
56.47058823529412,0.8117647058823529,7.935563209218419e-05
57.88235294117647,0.8117647058823529,7.936378307147418e-05
59.294117647058826,0.8117647058823529,7.937127614066979e-05
60.70588235294118,0.8117647058823529,7.937801308905862e-05
62.117647058823536,0.8117647058823529,7.938389931608838e-05
63.529411764705884,0.8117647058823529,7.938884391700097e-05
64.94117647058825,0.8117647058823529,7.939275975803088e-05
66.3529411764706,0.8117647058823529,7.939556354268174e-05
67.76470588235294,0.8117647058823529,7.939717587068299e-05
69.1764705882353,0.8117647058823529,7.939752129128082e-05
70.58823529411765,0.8117647058823529,7.939652835244267e-05
72.0,0.8117647058823529,7.939412964764983e-05
73.41176470588236,0.8117647058823529,7.939026186181013e-05
74.82352941176471,0.8117647058823529,7.93848658178494e-05
76.23529411764706,0.8117647058823529,7.937788652541141e-05
77.64705882352942,0.8117647058823529,7.936927323302891e-05
79.05882352941177,0.8117647058823529,7.935897948500083e-05
80.47058823529412,0.8117647058823529,7.934696318407644e-05
81.88235294117648,0.8117647058823529,7.933318666091018e-05
83.29411764705883,0.8117647058823529,7.931761675105794e-05
84.70588235294119,0.8117647058823529,7.930022488016538e-05
86.11764705882354,0.8117647058823529,7.928098715774486e-05
87.52941176470588,0.8117647058823529,7.925988447977042e-05
88.94117647058825,0.8117647058823529,7.923690264015431e-05
90.3529411764706,0.8117647058823529,7.921203245086032e-05
91.76470588235294,0.8117647058823529,7.91852698703154e-05
93.1764705882353,0.8117647058823529,7.915661613948106e-05
94.58823529411765,0.8117647058823529,7.912607792476274e-05
96.0,0.8117647058823529,7.909366746676243e-05
97.41176470588236,0.8117647058823529,7.905940273360778e-05
98.82352941176471,0.8117647058823529,7.9023307577482e-05
100.23529411764707,0.8117647058823529,7.898541189274076e-05
101.64705882352942,0.8117647058823529,7.894575177384523e-05
103.05882352941177,0.8117647058823529,7.890436967122937e-05
104.47058823529413,0.8117647058823529,7.886131454302372e-05
105.88235294117648,0.8117647058823529,7.881664200048039e-05
107.29411764705883,0.8117647058823529,7.87704144448465e-05
108.70588235294119,0.8117647058823529,7.87227011933489e-05
110.11764705882354,0.8117647058823529,7.86735785918828e-05
111.52941176470588,0.8117647058823529,7.862313011202086e-05
112.94117647058825,0.8117647058823529,7.857144642989238e-05
114.3529411764706,0.8117647058823529,7.851862548453629e-05
115.76470588235294,0.8117647058823529,7.846477251337654e-05
117.1764705882353,0.8117647058823529,7.841000006252338e-05
118.58823529411765,0.8117647058823529,7.835442796970093e-05
120.00000000000001,0.8117647058823529,7.829818331771706e-05
121.41176470588236,0.8117647058823529,7.824140035654896e-05
122.82352941176471,0.8117647058823529,7.818422039225875e-05
124.23529411764707,0.8117647058823529,7.812679164111958e-05
125.64705882352942,0.8117647058823529,7.806926904761311e-05
127.05882352941177,0.8117647058823529,7.801181406508082e-05
128.47058823529412,0.8117647058823529,7.795459439810991e-05
129.8823529411765,0.8117647058823529,7.789778370600213e-05
131.29411764705884,0.8117647058823529,7.784156126686429e-05
132.7058823529412,0.8117647058823529,7.778611160222815e-05
134.11764705882354,0.8117647058823529,7.773162406231218e-05
135.52941176470588,0.8117647058823529,7.767829237239265e-05
136.94117647058823,0.8117647058823529,7.762631414100029e-05
138.3529411764706,0.8117647058823529,7.75758903309725e-05
139.76470588235296,0.8117647058823529,7.752722469467773e-05
141.1764705882353,0.8117647058823529,7.748052317505404e-05
142.58823529411765,0.8117647058823529,7.743599327432563e-05
144.0,0.8117647058823529,7.739384339259403e-05
145.41176470588238,0.8117647058823529,7.735428213874519e-05
146.82352941176472,0.8117647058823529,7.731751761636693e-05
148.23529411764707,0.8117647058823529,7.728375668760606e-05
149.64705882352942,0.8117647058823529,7.725320421813242e-05
151.05882352941177,0.8117647058823529,7.72260623065626e-05
152.47058823529412,0.8117647058823529,7.72025295018856e-05
153.8823529411765,0.8117647058823529,7.718280001260223e-05
155.29411764705884,0.8117647058823529,7.716706291140229e-05
156.7058823529412,0.8117647058823529,7.715550133935224e-05
158.11764705882354,0.8117647058823529,7.714829171361129e-05
159.52941176470588,0.8117647058823529,7.714560294279859e-05
160.94117647058823,0.8117647058823529,7.714759565412743e-05
162.3529411764706,0.8117647058823529,7.71544214364487e-05
163.76470588235296,0.8117647058823529,7.716622210333664e-05
165.1764705882353,0.8117647058823529,7.718312898025474e-05
166.58823529411765,0.8117647058823529,7.720526221983015e-05
168.0,0.8117647058823529,7.723273014909176e-05
169.41176470588238,0.8117647058823529,7.726562865245275e-05
170.82352941176472,0.8117647058823529,7.730404059401626e-05
172.23529411764707,0.8117647058823529,7.734803528264794e-05
173.64705882352942,0.8117647058823529,7.739766798302987e-05
175.05882352941177,0.8117647058823529,7.745297947565132e-05
176.47058823529412,0.8117647058823529,7.751399566854505e-05
177.8823529411765,0.8117647058823529,7.758072726318969e-05
179.29411764705884,0.8117647058823529,7.765316947681324e-05
180.7058823529412,0.8117647058823529,7.773130182297612e-05
182.11764705882354,0.8117647058823529,7.781508795204612e-05
183.52941176470588,0.8117647058823529,7.790447555281248e-05
184.94117647058826,0.8117647058823529,7.79993963161853e-05
186.3529411764706,0.8117647058823529,7.80997659615987e-05
187.76470588235296,0.8117647058823529,7.820548432635039e-05
189.1764705882353,0.8117647058823529,7.831643551782653e-05
190.58823529411765,0.8117647058823529,7.843248812816304e-05
192.0,0.8117647058823529,7.85534955105956e-05
193.41176470588238,0.8117647058823529,7.86792961164099e-05
194.82352941176472,0.8117647058823529,7.88097138910415e-05
196.23529411764707,0.8117647058823529,7.89445587276193e-05
197.64705882352942,0.8117647058823529,7.90836269758658e-05
199.05882352941177,0.8117647058823529,7.922670200406344e-05
200.47058823529414,0.8117647058823529,7.937355481142904e-05
201.8823529411765,0.8117647058823529,7.95239446880447e-05
203.29411764705884,0.8117647058823529,7.967761991923463e-05
204.7058823529412,0.8117647058823529,7.983431853104951e-05
206.11764705882354,0.8117647058823529,7.999376907331525e-05
207.52941176470588,0.8117647058823529,8.015569143656884e-05
208.94117647058826,0.8117647058823529,8.031979769901818e-05
210.3529411764706,0.8117647058823529,8.048579299953352e-05
211.76470588235296,0.8117647058823529,8.06533764326149e-05
213.1764705882353,0.8117647058823529,8.082224196118043e-05
214.58823529411765,0.8117647058823529,8.099207934296908e-05
216.0,0.8117647058823529,8.116257506636796e-05
217.41176470588238,0.8117647058823529,8.133341329140987e-05
218.82352941176472,0.8117647058823529,8.15042767918382e-05
220.23529411764707,0.8117647058823529,8.16748478940359e-05
221.64705882352942,0.8117647058823529,8.184480940885907e-05
223.05882352941177,0.8117647058823529,8.201384555239343e-05
224.47058823529414,0.8117647058823529,8.218164285186826e-05
225.8823529411765,0.8117647058823529,8.23478910330605e-05
227.29411764705884,0.8117647058823529,8.251228388572928e-05
228.7058823529412,0.8117647058823529,8.267452010376373e-05
230.11764705882354,0.8117647058823529,8.283430409700405e-05
231.52941176470588,0.8117647058823529,8.299134677184426e-05
232.94117647058826,0.8117647058823529,8.314536627799378e-05
234.3529411764706,0.8117647058823529,8.329608871904108e-05
235.76470588235296,0.8117647058823529,8.344324882465604e-05
237.1764705882353,0.8117647058823529,8.358659058260727e-05
238.58823529411765,0.8117647058823529,8.37258678289677e-05
240.00000000000003,0.8117647058823529,8.386084479519138e-05
241.41176470588238,0.8117647058823529,8.399129661100113e-05
242.82352941176472,0.8117647058823529,8.411700976230176e-05
244.23529411764707,0.8117647058823529,8.423778250358691e-05
245.64705882352942,0.8117647058823529,8.435342522457636e-05
247.05882352941177,0.8117647058823529,8.446376077107077e-05
248.47058823529414,0.8117647058823529,8.456862472025283e-05
249.8823529411765,0.8117647058823529,8.466786561089985e-05
251.29411764705884,0.8117647058823529,8.476134512917834e-05
252.7058823529412,0.8117647058823529,8.4848938250917e-05
254.11764705882354,0.8117647058823529,8.493053334143231e-05
255.5294117647059,0.8117647058823529,8.500603221415111e-05
256.94117647058823,0.8117647058823529,8.507535014945299e-05
258.3529411764706,0.8117647058823529,8.513841587526308e-05
259.764705882353,0.8117647058823529,8.519517151108542e-05
261.1764705882353,0.8117647058823529,8.5245572477213e-05
262.5882352941177,0.8117647058823529,8.52895873710146e-05
264.0,0.8117647058823529,8.532719781217031e-05
265.4117647058824,0.8117647058823529,8.535839825885338e-05
266.8235294117647,0.8117647058823529,8.538319579682101e-05
268.2352941176471,0.8117647058823529,8.540160990343023e-05
269.64705882352945,0.8117647058823529,8.541367218855836e-05
271.05882352941177,0.8117647058823529,8.541942611439063e-05
272.47058823529414,0.8117647058823529,8.541892669599984e-05
273.88235294117646,0.8117647058823529,8.541224018459296e-05
275.29411764705884,0.8117647058823529,8.539944373520811e-05
276.7058823529412,0.8117647058823529,8.538062506059765e-05
278.11764705882354,0.8117647058823529,8.53558820729178e-05
279.5294117647059,0.8117647058823529,8.532532251476056e-05
280.94117647058823,0.8117647058823529,8.52890635809536e-05
282.3529411764706,0.8117647058823529,8.524723153243581e-05
283.764705882353,0.8117647058823529,8.519996130341507e-05
285.1764705882353,0.8117647058823529,8.514739610289502e-05
286.5882352941177,0.8117647058823529,8.508968701151076e-05
288.0,0.8117647058823529,8.502699257453563e-05
289.4117647058824,0.8117647058823529,8.495947839180589e-05
290.82352941176475,0.8117647058823529,8.488731670513705e-05
292.2352941176471,0.8117647058823529,8.48106859837971e-05
293.64705882352945,0.8117647058823529,8.472977050841676e-05
295.05882352941177,0.8117647058823529,8.464475995367486e-05
296.47058823529414,0.8117647058823529,8.455584896998788e-05
297.88235294117646,0.8117647058823529,8.44632367643984e-05
299.29411764705884,0.8117647058823529,8.436712668073569e-05
300.7058823529412,0.8117647058823529,8.42677257791259e-05
302.11764705882354,0.8117647058823529,8.416524441486425e-05
303.5294117647059,0.8117647058823529,8.405989581662157e-05
304.94117647058823,0.8117647058823529,8.395189566399208e-05
306.3529411764706,0.8117647058823529,8.384146166431587e-05
307.764705882353,0.8117647058823529,8.372881312878145e-05
309.1764705882353,0.8117647058823529,8.361417054779934e-05
310.5882352941177,0.8117647058823529,8.349775516568453e-05
312.0,0.8117647058823529,8.337978855471598e-05
313.4117647058824,0.8117647058823529,8.326049218870779e-05
314.82352941176475,0.8117647058823529,8.31400870162812e-05
316.2352941176471,0.8117647058823529,8.301879303409798e-05
317.64705882352945,0.8117647058823529,8.289682886039354e-05
319.05882352941177,0.8117647058823529,8.277441130922305e-05
320.47058823529414,0.8117647058823529,8.265175496593739e-05
321.88235294117646,0.8117647058823529,8.252907176447679e-05
323.29411764705884,0.8117647058823529,8.240657056719043e-05
324.7058823529412,0.8117647058823529,8.228445674792042e-05
326.11764705882354,0.8117647058823529,8.216293177929205e-05
327.5294117647059,0.8117647058823529,8.204219282509938e-05
328.94117647058823,0.8117647058823529,8.192243233889075e-05
330.3529411764706,0.8117647058823529,8.180383766985052e-05
331.764705882353,0.8117647058823529,8.168659067718959e-05
333.1764705882353,0.8117647058823529,8.157086735429519e-05
334.5882352941177,0.8117647058823529,8.145683746399595e-05
336.0,0.8117647058823529,8.134466418626598e-05
337.4117647058824,0.8117647058823529,8.123450377979158e-05
338.82352941176475,0.8117647058823529,8.112650525883733e-05
340.2352941176471,0.8117647058823529,8.102081008682597e-05
341.64705882352945,0.8117647058823529,8.09175518880541e-05
343.05882352941177,0.8117647058823529,8.081685617899193e-05
344.47058823529414,0.8117647058823529,8.071884012050742e-05
345.8823529411765,0.8117647058823529,8.062361229237623e-05
347.29411764705884,0.8117647058823529,8.053127249133045e-05
348.7058823529412,0.8117647058823529,8.044191155385933e-05
350.11764705882354,0.8117647058823529,8.035561120485741e-05
351.5294117647059,0.8117647058823529,8.02724439331414e-05
352.94117647058823,0.8117647058823529,8.019247289470192e-05
354.3529411764706,0.8117647058823529,8.011575184448205e-05
355.764705882353,0.8117647058823529,8.004232509729078e-05
357.1764705882353,0.8117647058823529,7.997222751832754e-05
358.5882352941177,0.8117647058823529,7.990548454365187e-05
360.0,0.8117647058823529,7.9842112230744e-05
0.0,1.1235294117647059,7.981855126212484e-05
1.411764705882353,1.1235294117647059,7.975858256776415e-05
2.823529411764706,1.1235294117647059,7.970198835367993e-05
4.235294117647059,1.1235294117647059,7.96487572233535e-05
5.647058823529412,1.1235294117647059,7.959886890562104e-05
7.058823529411765,1.1235294117647059,7.955229445158121e-05
8.470588235294118,1.1235294117647059,7.950899645888391e-05
9.882352941176471,1.1235294117647059,7.946892932230416e-05
11.294117647058824,1.1235294117647059,7.943203950940205e-05
12.705882352941178,1.1235294117647059,7.939826585986799e-05
14.11764705882353,1.1235294117647059,7.936753990702122e-05
15.529411764705884,1.1235294117647059,7.933978621979643e-05
16.941176470588236,1.1235294117647059,7.931492276342223e-05
18.35294117647059,1.1235294117647059,7.929286127687283e-05
19.764705882352942,1.1235294117647059,7.927350766510343e-05
21.176470588235297,1.1235294117647059,7.925676240396529e-05
22.58823529411765,1.1235294117647059,7.924252095566554e-05
24.0,1.1235294117647059,7.923067419255462e-05
25.411764705882355,1.1235294117647059,7.922110882702619e-05
26.823529411764707,1.1235294117647059,7.921370784528953e-05
28.23529411764706,1.1235294117647059,7.920835094278533e-05
29.647058823529413,1.1235294117647059,7.920491495903023e-05
31.058823529411768,1.1235294117647059,7.92032743097529e-05
32.47058823529412,1.1235294117647059,7.92033014142261e-05
33.88235294117647,1.1235294117647059,7.920486711577395e-05
35.294117647058826,1.1235294117647059,7.920784109356554e-05
36.70588235294118,1.1235294117647059,7.921209226389666e-05
38.11764705882353,1.1235294117647059,7.921748916929417e-05
39.529411764705884,1.1235294117647059,7.922390035393957e-05
40.94117647058824,1.1235294117647059,7.923119472405772e-05
42.352941176470594,1.1235294117647059,7.923924189207491e-05
43.76470588235294,1.1235294117647059,7.924791250355316e-05
45.1764705882353,1.1235294117647059,7.925707854607354e-05
46.58823529411765,1.1235294117647059,7.926661363944302e-05
48.0,1.1235294117647059,7.927639330679567e-05
49.411764705882355,1.1235294117647059,7.928629522634938e-05
50.82352941176471,1.1235294117647059,7.929619946378145e-05
