usable_id,keypoint_index,reprojection_error_px
2463,0,2.842170943040401e-14
2463,1,2.3437142008433856e-13
2463,2,0.0
2463,3,5.684341886080802e-14
2463,4,5.684341886080802e-14
2463,5,1.1368683772161603e-13
2463,6,1.1718571004216928e-13
2463,7,5.684341886080802e-14
2463,8,1.1718571004216928e-13
2464,0,5.684341886080802e-14
2464,1,0.0
2464,2,0.0
2464,3,5.684341886080802e-14
2464,4,0.0
2464,5,8.038873388460929e-14
2464,6,5.684341886080802e-14
2464,7,0.0
2464,8,0.0
2465,0,2.842170943040401e-14
2465,1,0.0
2465,2,0.0
2465,3,5.684341886080802e-14
2465,4,2.842170943040401e-14
2465,5,2.842170943040401e-14
2465,6,5.684341886080802e-14
2465,7,6.355287432313019e-14
2465,8,5.684341886080802e-14
2466,0,0.0
2466,1,0.0
2466,2,5.684341886080802e-14
2466,3,5.684341886080802e-14
2466,4,4.0194366942304644e-14
2466,5,0.0
2466,6,6.355287432313019e-14
2466,7,0.0
2466,8,0.0
2467,0,0.0
2467,1,5.684341886080802e-14
2467,2,8.038873388460929e-14
2467,3,0.0
2467,4,5.684341886080802e-14
2467,5,5.684341886080802e-14
2467,6,0.0
2467,7,8.038873388460929e-14
2467,8,5.684341886080802e-14
2468,0,0.0
2468,1,1.1368683772161603e-13
2468,2,0.0
2468,3,0.0
2468,4,1.1718571004216928e-13
2468,5,0.0
2468,6,0.0
2468,7,2.842170943040401e-14
2468,8,0.0
2469,0,6.355287432313019e-14
2469,1,2.842170943040401e-14
2469,2,5.684341886080802e-14
2469,3,2.842170943040401e-14
2469,4,8.038873388460929e-14
2469,5,0.0
2469,6,0.0
2469,7,5.684341886080802e-14
2469,8,2.842170943040401e-14
2470,0,5.684341886080802e-14
2470,1,5.684341886080802e-14
2470,2,8.038873388460929e-14
2470,3,5.684341886080802e-14
2470,4,5.684341886080802e-14
2470,5,0.0
2470,6,8.038873388460929e-14
2470,7,5.684341886080802e-14
2470,8,0.0
2471,0,1.4210854715202004e-14
2471,1,0.0
2471,2,5.684341886080802e-14
2471,3,6.355287432313019e-14
2471,4,2.842170943040401e-14
2471,5,6.355287432313019e-14
2471,6,0.0
2471,7,0.0
2471,8,8.038873388460929e-14
2472,0,0.0
2472,1,5.684341886080802e-14
2472,2,2.842170943040401e-14
2472,3,2.842170943040401e-14
2472,4,3.1776437161565096e-14
2472,5,1.4210854715202004e-14
2472,6,5.684341886080802e-14
2472,7,3.1776437161565096e-14
2472,8,1.4210854715202004e-14
2473,0,6.355287432313019e-14
2473,1,5.684341886080802e-14
2473,2,5.684341886080802e-14
2473,3,0.0
2473,4,6.355287432313019e-14
2473,5,5.684341886080802e-14
2473,6,5.684341886080802e-14
2473,7,2.842170943040401e-14
2473,8,5.684341886080802e-14
2474,0,0.0
2474,1,2.842170943040401e-14
2474,2,5.684341886080802e-14
2474,3,5.684341886080802e-14
2474,4,2.842170943040401e-14
2474,5,2.842170943040401e-14
2474,6,0.0
2474,7,2.842170943040401e-14
2474,8,5.684341886080802e-14
2475,0,2.842170943040401e-14
2475,1,0.0
2475,2,1.1368683772161603e-13
2475,3,0.0
2475,4,0.0
2475,5,1.1718571004216928e-13
2475,6,2.842170943040401e-14
2475,7,2.842170943040401e-14
2475,8,1.1718571004216928e-13
2476,0,2.842170943040401e-14
2476,1,0.0
2476,2,5.684341886080802e-14
2476,3,5.684341886080802e-14
2476,4,5.859285502108464e-14
2476,5,2.842170943040401e-14
2476,6,0.0
2476,7,2.842170943040401e-14
2476,8,0.0
2477,0,5.684341886080802e-14
2477,1,0.0
2477,2,5.684341886080802e-14
2477,3,0.0
2477,4,0.0
2477,5,0.0
2477,6,5.684341886080802e-14
2477,7,5.684341886080802e-14
2477,8,5.684341886080802e-14
2478,0,2.0097183471152322e-14
2478,1,5.684341886080802e-14
2478,2,0.0
2478,3,3.1776437161565096e-14
2478,4,2.1316282072803006e-14
2478,5,7.105427357601002e-15
2478,6,0.0
2478,7,5.955433342649105e-14
2478,8,1.4210854715202004e-14
2479,0,0.0
2479,1,8.038873388460929e-14
2479,2,5.684341886080802e-14
2479,3,2.842170943040401e-14
2479,4,5.684341886080802e-14
2479,5,5.684341886080802e-14
2479,6,5.684341886080802e-14
2479,7,2.842170943040401e-14
2479,8,0.0
2480,0,2.842170943040401e-14
2480,1,0.0
2480,2,0.0
2480,3,1.4210854715202004e-14
2480,4,3.1776437161565096e-14
2480,5,5.859285502108464e-14
2480,6,1.4210854715202004e-14
2480,7,2.909377512977897e-14
2480,8,2.842170943040401e-14
2481,0,4.0194366942304644e-14
2481,1,1.1718571004216928e-13
2481,2,1.1368683772161603e-13
2481,3,0.0
2481,4,5.728578676879116e-14
2481,5,1.1368683772161603e-13
2481,6,1.4210854715202004e-14
2481,7,0.0
2481,8,5.859285502108464e-14
2482,0,1.4210854715202004e-14
2482,1,1.4210854715202004e-14
2482,2,0.0
2482,3,5.684341886080802e-14
2482,4,5.695433295429594e-14
2482,5,3.552713678800501e-15
2482,6,2.4868995751603507e-14
2482,7,0.0
2482,8,1.4210854715202004e-14
2483,0,0.0
2483,1,5.684341886080802e-14
2483,2,0.0
2483,3,0.0
2483,4,6.355287432313019e-14
2483,5,2.842170943040401e-14
2483,6,0.0
2483,7,6.355287432313019e-14
2483,8,5.684341886080802e-14
2484,0,5.859285502108464e-14
2484,1,0.0
2484,2,1.1368683772161603e-13
2484,3,5.684341886080802e-14
2484,4,1.4210854715202004e-14
2484,5,2.842170943040401e-14
2484,6,2.842170943040401e-14
2484,7,2.842170943040401e-14
2484,8,1.1368683772161603e-13
2485,0,2.842170943040401e-14
2485,1,5.684341886080802e-14
2485,2,5.684341886080802e-14
2485,3,5.684341886080802e-14
2485,4,2.929642751054232e-14
2485,5,5.684341886080802e-14
2485,6,0.0
2485,7,2.1316282072803006e-14
2485,8,2.842170943040401e-14
2486,0,5.684341886080802e-14
2486,1,1.1368683772161603e-13
2486,2,0.0
2486,3,5.684341886080802e-14
2486,4,8.038873388460929e-14
2486,5,6.355287432313019e-14
2486,6,5.684341886080802e-14
2486,7,5.684341886080802e-14
2486,8,5.684341886080802e-14
2487,0,1.1368683772161603e-13
2487,1,0.0
2487,2,0.0
2487,3,5.684341886080802e-14
2487,4,0.0
2487,5,1.1718571004216928e-13
2487,6,0.0
2487,7,1.1368683772161603e-13
2487,8,0.0
2488,0,2.1316282072803006e-14
2488,1,2.842170943040401e-14
2488,2,5.684341886080802e-14
2488,3,2.1316282072803006e-14
2488,4,3.1776437161565096e-14
2488,5,0.0
2488,6,0.0
2488,7,1.4210854715202004e-14
2488,8,1.4210854715202004e-14
2489,0,6.355287432313019e-14
2489,1,2.842170943040401e-14
2489,2,2.842170943040401e-14
2489,3,5.684341886080802e-14
2489,4,2.842170943040401e-14
2489,5,8.038873388460929e-14
2489,6,5.684341886080802e-14
2489,7,5.684341886080802e-14
2489,8,6.355287432313019e-14
2490,0,1.4210854715202004e-14
2490,1,0.0
2490,2,1.1718571004216928e-13
2490,3,0.0
2490,4,2.8916994303251375e-14
2490,5,2.842170943040401e-14
2490,6,1.0658141036401503e-14
2490,7,0.0
2490,8,1.4210854715202004e-14
2491,0,0.0
2491,1,5.684341886080802e-14
2491,2,8.038873388460929e-14
2491,3,0.0
2491,4,2.842170943040401e-14
2491,5,5.684341886080802e-14
2491,6,5.684341886080802e-14
2491,7,6.355287432313019e-14
2491,8,5.684341886080802e-14
2492,0,5.684341886080802e-14
2492,1,5.684341886080802e-14
2492,2,0.0
2492,3,5.684341886080802e-14
2492,4,5.684341886080802e-14
2492,5,0.0
2492,6,0.0
2492,7,8.038873388460929e-14
2492,8,0.0
2493,0,5.062616992290714e-14
2493,1,5.684341886080802e-14
2493,2,5.684341886080802e-14
2493,3,7.105427357601002e-15
2493,4,2.842170943040401e-14
2493,5,0.0
2493,6,0.0
2493,7,2.842170943040401e-14
2493,8,0.0
2494,0,2.842170943040401e-14
2494,1,2.842170943040401e-14
2494,2,2.842170943040401e-14
2494,3,5.859285502108464e-14
2494,4,2.929642751054232e-14
2494,5,1.4210854715202004e-14
2494,6,4.0194366942304644e-14
2494,7,7.105427357601002e-15
2494,8,2.842170943040401e-14
2495,0,5.684341886080802e-14
2495,1,0.0
2495,2,5.684341886080802e-14
2495,3,5.684341886080802e-14
2495,4,8.038873388460929e-14
2495,5,0.0
2495,6,0.0
2495,7,0.0
2495,8,0.0
2496,0,2.2737367544323206e-13
2496,1,0.0
2496,2,0.0
2496,3,2.2914314707516465e-13
2496,4,2.842170943040401e-14
2496,5,0.0
2496,6,0.0
2496,7,0.0
2496,8,0.0
2497,0,5.684341886080802e-14
2497,1,5.684341886080802e-14
2497,2,0.0
2497,3,0.0
2497,4,6.355287432313019e-14
2497,5,6.355287432313019e-14
2497,6,5.684341886080802e-14
2497,7,2.842170943040401e-14
2497,8,0.0
2498,0,5.684341886080802e-14
2498,1,5.684341886080802e-14
2498,2,5.684341886080802e-14
2498,3,6.355287432313019e-14
2498,4,5.684341886080802e-14
2498,5,5.684341886080802e-14
2498,6,6.355287432313019e-14
2498,7,0.0
2498,8,2.842170943040401e-14
2499,0,2.842170943040401e-14
2499,1,0.0
2499,2,0.0
2499,3,2.842170943040401e-14
2499,4,2.842170943040401e-14
2499,5,0.0
2499,6,0.0
2499,7,2.842170943040401e-14
2499,8,2.842170943040401e-14
2500,0,5.684341886080802e-14
2500,1,8.038873388460929e-14
2500,2,8.038873388460929e-14
2500,3,0.0
2500,4,0.0
2500,5,5.684341886080802e-14
2500,6,8.038873388460929e-14
2500,7,8.038873388460929e-14
2500,8,5.684341886080802e-14
2501,0,5.684341886080802e-14
2501,1,0.0
2501,2,5.684341886080802e-14
2501,3,0.0
2501,4,5.684341886080802e-14
2501,5,1.1368683772161603e-13
2501,6,0.0
2501,7,2.842170943040401e-14
2501,8,2.842170943040401e-14
2502,0,5.684341886080802e-14
2502,1,0.0
2502,2,0.0
2502,3,2.842170943040401e-14
2502,4,0.0
2502,5,0.0
2502,6,5.684341886080802e-14
2502,7,6.355287432313019e-14
2502,8,8.038873388460929e-14
2503,0,8.038873388460929e-14
2503,1,0.0
2503,2,0.0
2503,3,0.0
2503,4,8.038873388460929e-14
2503,5,0.0
2503,6,1.2710574864626038e-13
2503,7,5.684341886080802e-14
2503,8,5.684341886080802e-14
2504,0,5.684341886080802e-14
2504,1,0.0
2504,2,0.0
2504,3,5.684341886080802e-14
2504,4,0.0
2504,5,5.684341886080802e-14
2504,6,0.0
2504,7,5.684341886080802e-14
2504,8,0.0
2505,0,5.684341886080802e-14
2505,1,0.0
2505,2,8.038873388460929e-14
2505,3,5.684341886080802e-14
2505,4,2.842170943040401e-14
2505,5,6.355287432313019e-14
2505,6,0.0
2505,7,2.842170943040401e-14
2505,8,2.842170943040401e-14
2506,0,5.684341886080802e-14
2506,1,1.1368683772161603e-13
2506,2,0.0
2506,3,0.0
2506,4,1.1368683772161603e-13
2506,5,5.684341886080802e-14
2506,6,1.2710574864626038e-13
2506,7,1.2710574864626038e-13
2506,8,0.0
2507,0,0.0
2507,1,1.4210854715202004e-14
2507,2,1.1368683772161603e-13
2507,3,2.842170943040401e-14
2507,4,3.552713678800501e-14
2507,5,5.859285502108464e-14
2507,6,3.064215547965432e-14
2507,7,5.684341886080802e-14
2507,8,7.105427357601002e-15
2508,0,6.355287432313019e-14
2508,1,5.684341886080802e-14
2508,2,1.2710574864626038e-13
2508,3,1.1718571004216928e-13
2508,4,5.859285502108464e-14
2508,5,0.0
2508,6,0.0
2508,7,5.859285502108464e-14
2508,8,0.0
2509,0,3.774758283725532e-15
2509,1,2.220446049250313e-14
2509,2,5.695433295429594e-14
2509,3,7.105427357601002e-15
2509,4,5.818755025955795e-14
2509,5,1.1879386363489175e-14
2509,6,1.0658141036401503e-14
2509,7,1.2434497875801753e-14
2509,8,1.5987211554602254e-14
2510,0,8.038873388460929e-14
2510,1,1.1368683772161603e-13
2510,2,0.0
2510,3,1.2710574864626038e-13
2510,4,6.355287432313019e-14
2510,5,5.684341886080802e-14
2510,6,5.684341886080802e-14
2510,7,1.1718571004216928e-13
2510,8,0.0
2511,0,2.842170943040401e-14
2511,1,0.0
2511,2,5.684341886080802e-14
2511,3,5.859285502108464e-14
2511,4,2.842170943040401e-14
2511,5,4.0194366942304644e-14
2511,6,2.842170943040401e-14
2511,7,7.105427357601002e-15
2511,8,5.684341886080802e-14
2512,0,0.0
2512,1,5.684341886080802e-14
2512,2,5.684341886080802e-14
2512,3,0.0
2512,4,0.0
2512,5,0.0
2512,6,2.842170943040401e-14
2512,7,5.684341886080802e-14
2512,8,5.684341886080802e-14
2513,0,0.0
2513,1,5.684341886080802e-14
2513,2,0.0
2513,3,5.684341886080802e-14
2513,4,0.0
2513,5,0.0
2513,6,0.0
2513,7,2.842170943040401e-14
2513,8,0.0
2514,0,5.684341886080802e-14
2514,1,1.2710574864626038e-13
2514,2,1.1368683772161603e-13
2514,3,5.684341886080802e-14
2514,4,0.0
2514,5,1.2710574864626038e-13
2514,6,5.684341886080802e-14
2514,7,5.684341886080802e-14
2514,8,0.0
2515,0,5.684341886080802e-14
2515,1,5.684341886080802e-14
2515,2,0.0
2515,3,0.0
2515,4,5.684341886080802e-14
2515,5,0.0
2515,6,5.684341886080802e-14
2515,7,5.684341886080802e-14
2515,8,5.684341886080802e-14
2516,0,2.842170943040401e-14
2516,1,6.355287432313019e-14
2516,2,0.0
2516,3,5.684341886080802e-14
2516,4,2.842170943040401e-14
2516,5,2.842170943040401e-14
2516,6,2.842170943040401e-14
2516,7,2.842170943040401e-14
2516,8,0.0
2517,0,0.0
2517,1,0.0
2517,2,1.1368683772161603e-13
2517,3,5.684341886080802e-14
2517,4,0.0
2517,5,1.1368683772161603e-13
2517,6,1.1368683772161603e-13
2517,7,1.1368683772161603e-13
2517,8,5.684341886080802e-14
2518,0,1.4210854715202004e-14
2518,1,8.038873388460929e-14
2518,2,0.0
2518,3,2.842170943040401e-14
2518,4,2.842170943040401e-14
2518,5,0.0
2518,6,5.684341886080802e-14
2518,7,2.842170943040401e-14
2518,8,5.684341886080802e-14
2519,0,0.0
2519,1,0.0
2519,2,0.0
2519,3,1.1718571004216928e-13
2519,4,2.842170943040401e-14
2519,5,0.0
2519,6,2.842170943040401e-14
2519,7,0.0
2519,8,0.0
2520,0,0.0
2520,1,0.0
2520,2,0.0
2520,3,1.1718571004216928e-13
2520,4,0.0
2520,5,0.0
2520,6,8.038873388460929e-14
2520,7,0.0
2520,8,0.0
2521,0,3.776586443654626e-14
2521,1,2.842170943040401e-14
2521,2,0.0
2521,3,4.96269692007445e-14
2521,4,1.4210854715202004e-14
2521,5,5.859285502108464e-14
2521,6,1.1368683772161603e-13
2521,7,6.355287432313019e-14
2521,8,0.0
2522,0,0.0
2522,1,0.0
2522,2,5.684341886080802e-14
2522,3,5.684341886080802e-14
2522,4,5.684341886080802e-14
2522,5,6.355287432313019e-14
2522,6,0.0
2522,7,2.842170943040401e-14
2522,8,2.842170943040401e-14
2523,0,0.0
2523,1,5.684341886080802e-14
2523,2,0.0
2523,3,8.038873388460929e-14
2523,4,0.0
2523,5,0.0
2523,6,5.684341886080802e-14
2523,7,0.0
2523,8,5.684341886080802e-14
2524,0,6.355287432313019e-14
2524,1,0.0
2524,2,0.0
2524,3,2.842170943040401e-14
2524,4,1.4210854715202004e-14
2524,5,0.0
2524,6,1.1368683772161603e-13
2524,7,1.1368683772161603e-13
2524,8,2.842170943040401e-14
2525,0,2.842170943040401e-14
2525,1,0.0
2525,2,0.0
2525,3,4.0194366942304644e-14
2525,4,0.0
2525,5,5.859285502108464e-14
2525,6,2.842170943040401e-14
2525,7,5.684341886080802e-14
2525,8,0.0
2526,0,0.0
2526,1,2.842170943040401e-14
2526,2,0.0
2526,3,0.0
2526,4,5.684341886080802e-14
2526,5,1.1718571004216928e-13
2526,6,0.0
2526,7,0.0
2526,8,1.1368683772161603e-13
2527,0,8.038873388460929e-14
2527,1,0.0
2527,2,5.684341886080802e-14
2527,3,8.038873388460929e-14
2527,4,0.0
2527,5,0.0
2527,6,0.0
2527,7,3.1776437161565096e-14
2527,8,1.4210854715202004e-14
2528,0,5.753312400962914e-14
2528,1,1.1368683772161603e-13
2528,2,1.1368683772161603e-13
2528,3,2.1316282072803006e-14
2528,4,8.881784197001252e-15
2528,5,7.105427357601002e-15
2528,6,1.4210854715202004e-14
2528,7,6.07087979554246e-14
2528,8,2.842170943040401e-14
2529,0,1.2710574864626038e-13
2529,1,1.1368683772161603e-13
2529,2,1.1368683772161603e-13
2529,3,1.2710574864626038e-13
2529,4,5.684341886080802e-14
2529,5,5.684341886080802e-14
2529,6,0.0
2529,7,0.0
2529,8,1.1368683772161603e-13
2530,0,0.0
2530,1,1.1368683772161603e-13
2530,2,0.0
2530,3,5.859285502108464e-14
2530,4,3.1776437161565096e-14
2530,5,7.105427357601002e-15
2530,6,5.684341886080802e-14
2530,7,0.0
2530,8,0.0
2531,0,1.4210854715202004e-14
2531,1,5.955433342649105e-14
2531,2,0.0
2531,3,7.105427357601002e-14
2531,4,0.0
2531,5,2.842170943040401e-14
2531,6,5.859285502108464e-14
2531,7,8.881784197001252e-16
2531,8,1.4210854715202004e-14
2532,0,2.842170943040401e-14
2532,1,0.0
2532,2,2.842170943040401e-14
2532,3,2.842170943040401e-14
2532,4,0.0
2532,5,2.842170943040401e-14
2532,6,6.355287432313019e-14
2532,7,6.355287432313019e-14
2532,8,2.842170943040401e-14
2533,0,5.695433295429594e-14
2533,1,0.0
2533,2,5.684341886080802e-14
2533,3,3.552713678800501e-15
2533,4,3.552713678800501e-14
2533,5,2.842170943040401e-14
2533,6,0.0
2533,7,0.0
2533,8,4.0194366942304644e-14
2534,0,2.2648549702353193e-14
2534,1,0.0
2534,2,1.2710574864626038e-13
2534,3,3.197442310920451e-14
2534,4,0.0
2534,5,1.1718571004216928e-13
2534,6,1.1718571004216928e-13
2534,7,2.842170943040401e-14
2534,8,2.842170943040401e-14
2535,0,6.355287432313019e-14
2535,1,0.0
2535,2,5.684341886080802e-14
2535,3,6.355287432313019e-14
2535,4,0.0
2535,5,2.842170943040401e-14
2535,6,5.684341886080802e-14
2535,7,0.0
2535,8,1.1368683772161603e-13
2536,0,0.0
2536,1,6.355287432313019e-14
2536,2,0.0
2536,3,2.842170943040401e-14
2536,4,2.842170943040401e-14
2536,5,1.4210854715202004e-14
2536,6,1.4210854715202004e-14
2536,7,0.0
2536,8,6.355287432313019e-14
2537,0,1.1368683772161603e-13
2537,1,1.2710574864626038e-13
2537,2,5.684341886080802e-14
2537,3,5.684341886080802e-14
2537,4,1.2710574864626038e-13
2537,5,5.684341886080802e-14
2537,6,5.684341886080802e-14
2537,7,1.2710574864626038e-13
2537,8,5.684341886080802e-14
2538,0,2.842170943040401e-14
2538,1,0.0
2538,2,0.0
2538,3,0.0
2538,4,0.0
2538,5,6.355287432313019e-14
2538,6,0.0
2538,7,0.0
2538,8,0.0
2539,0,3.1776437161565096e-14
2539,1,1.4210854715202004e-14
2539,2,5.684341886080802e-14
2539,3,2.842170943040401e-14
2539,4,5.728578676879116e-14
2539,5,0.0
2539,6,3.1776437161565096e-14
2539,7,2.1316282072803006e-14
2539,8,2.842170943040401e-14
2540,0,0.0
2540,1,5.684341886080802e-14
2540,2,1.2710574864626038e-13
2540,3,1.2710574864626038e-13
2540,4,2.842170943040401e-14
2540,5,6.355287432313019e-14
2540,6,5.684341886080802e-14
2540,7,2.842170943040401e-14
2540,8,2.842170943040401e-14
2541,0,5.684341886080802e-14
2541,1,1.1718571004216928e-13
2541,2,1.1368683772161603e-13
2541,3,5.684341886080802e-14
2541,4,2.842170943040401e-14
2541,5,1.4210854715202004e-14
2541,6,5.859285502108464e-14
2541,7,6.355287432313019e-14
2541,8,2.842170943040401e-14
2542,0,2.842170943040401e-14
2542,1,3.1776437161565096e-14
2542,2,2.842170943040401e-14
2542,3,1.4210854715202004e-14
2542,4,2.4884851026246757e-14
2542,5,0.0
2542,6,1.4210854715202004e-14
2542,7,2.2061894264123476e-14
2542,8,4.4938668397781776e-14
2543,0,4.5496934130773415e-14
2543,1,0.0
2543,2,0.0
2543,3,1.4210854715202004e-14
2543,4,3.197442310920451e-14
2543,5,3.552713678800501e-15
2543,6,0.0
2543,7,3.552713678800501e-15
2543,8,1.4210854715202004e-14
2544,0,0.0
2544,1,0.0
2544,2,0.0
2544,3,5.684341886080802e-14
2544,4,1.1368683772161603e-13
2544,5,1.2710574864626038e-13
2544,6,1.2710574864626038e-13
2544,7,0.0
2544,8,5.684341886080802e-14
2545,0,0.0
2545,1,2.842170943040401e-14
2545,2,8.038873388460929e-14
2545,3,0.0
2545,4,0.0
2545,5,2.842170943040401e-14
2545,6,0.0
2545,7,0.0
2545,8,6.355287432313019e-14
2546,0,8.038873388460929e-14
2546,1,5.684341886080802e-14
2546,2,5.684341886080802e-14
2546,3,5.684341886080802e-14
2546,4,0.0
2546,5,5.684341886080802e-14
2546,6,0.0
2546,7,5.684341886080802e-14
2546,8,5.684341886080802e-14
2547,0,5.955433342649105e-14
2547,1,5.684341886080802e-14
2547,2,0.0
2547,3,2.1316282072803006e-14
2547,4,5.859285502108464e-14
2547,5,0.0
2547,6,2.842170943040401e-14
2547,7,7.105427357601002e-15
2547,8,0.0
2548,0,0.0
2548,1,1.2710574864626038e-13
2548,2,5.684341886080802e-14
2548,3,0.0
2548,4,5.684341886080802e-14
2548,5,2.842170943040401e-14
2548,6,0.0
2548,7,0.0
2548,8,0.0
2549,0,0.0
2549,1,5.684341886080802e-14
2549,2,5.684341886080802e-14
2549,3,5.684341886080802e-14
2549,4,5.684341886080802e-14
2549,5,5.684341886080802e-14
2549,6,5.684341886080802e-14
2549,7,2.842170943040401e-14
2549,8,5.684341886080802e-14
2550,0,2.842170943040401e-14
2550,1,1.4210854715202004e-14
2550,2,0.0
2550,3,0.0
2550,4,2.842170943040401e-14
2550,5,1.1718571004216928e-13
2550,6,1.1368683772161603e-13
2550,7,0.0
2550,8,0.0
2551,0,8.038873388460929e-14
2551,1,5.684341886080802e-14
2551,2,5.684341886080802e-14
2551,3,5.684341886080802e-14
2551,4,6.355287432313019e-14
2551,5,8.038873388460929e-14
2551,6,0.0
2551,7,6.355287432313019e-14
2551,8,0.0
2552,0,0.0
2552,1,5.684341886080802e-14
2552,2,5.684341886080802e-14
2552,3,5.684341886080802e-14
2552,4,0.0
2552,5,0.0
2552,6,0.0
2552,7,0.0
2552,8,5.684341886080802e-14
2553,0,0.0
2553,1,2.842170943040401e-14
2553,2,0.0
2553,3,2.842170943040401e-14
2553,4,0.0
2553,5,0.0
2553,6,1.1718571004216928e-13
2553,7,0.0
2553,8,0.0
2554,0,2.842170943040401e-14
2554,1,0.0
2554,2,0.0
2554,3,5.684341886080802e-14
2554,4,1.4210854715202004e-14
2554,5,0.0
2554,6,0.0
2554,7,5.684341886080802e-14
2554,8,2.842170943040401e-14
2555,0,0.0
2555,1,5.684341886080802e-14
2555,2,5.684341886080802e-14
2555,3,6.355287432313019e-14
2555,4,5.684341886080802e-14
2555,5,0.0
2555,6,0.0
2555,7,5.684341886080802e-14
2555,8,2.842170943040401e-14
2556,0,0.0
2556,1,0.0
2556,2,0.0
2556,3,0.0
2556,4,0.0
2556,5,0.0
2556,6,1.1718571004216928e-13
2556,7,5.684341886080802e-14
2556,8,8.038873388460929e-14
2557,0,1.1718571004216928e-13
2557,1,0.0
2557,2,1.1368683772161603e-13
2557,3,0.0
2557,4,7.105427357601002e-15
2557,5,2.842170943040401e-14
2557,6,8.038873388460929e-14
2557,7,2.842170943040401e-14
2557,8,3.1776437161565096e-14
2558,0,0.0
2558,1,1.1368683772161603e-13
2558,2,1.1368683772161603e-13
2558,3,5.684341886080802e-14
2558,4,6.355287432313019e-14
2558,5,0.0
2558,6,2.842170943040401e-14
2558,7,5.684341886080802e-14
2558,8,5.684341886080802e-14
2559,0,5.684341886080802e-14
2559,1,5.684341886080802e-14
2559,2,5.684341886080802e-14
2559,3,5.684341886080802e-14
2559,4,5.684341886080802e-14
2559,5,0.0
2559,6,0.0
2559,7,5.684341886080802e-14
2559,8,0.0
2560,0,1.1368683772161603e-13
2560,1,5.684341886080802e-14
2560,2,0.0
2560,3,0.0
2560,4,5.684341886080802e-14
2560,5,5.684341886080802e-14
2560,6,0.0
2560,7,5.684341886080802e-14
2560,8,1.1368683772161603e-13
2561,0,5.329070518200751e-15
2561,1,2.2914314707516465e-13
2561,2,5.684341886080802e-14
2561,3,2.55351295663786e-14
2561,4,2.842170943040401e-14
2561,5,2.842170943040401e-14
2561,6,0.0
2561,7,0.0
2561,8,5.684341886080802e-14
2562,0,6.355287432313019e-14
2562,1,1.1368683772161603e-13
2562,2,0.0
2562,3,0.0
2562,4,7.105427357601002e-15
2562,5,2.842170943040401e-14
2562,6,0.0
2562,7,0.0
2562,8,2.842170943040401e-14
2563,0,5.684341886080802e-14
2563,1,5.684341886080802e-14
2563,2,5.684341886080802e-14
2563,3,0.0
2563,4,2.842170943040401e-14
2563,5,0.0
2563,6,0.0
2563,7,2.842170943040401e-14
2563,8,0.0
2564,0,5.684341886080802e-14
2564,1,0.0
2564,2,1.1368683772161603e-13
2564,3,0.0
2564,4,2.842170943040401e-14
2564,5,5.684341886080802e-14
2564,6,5.684341886080802e-14
2564,7,0.0
2564,8,5.684341886080802e-14
2565,0,2.1316282072803006e-14
2565,1,2.842170943040401e-14
2565,2,0.0
2565,3,2.842170943040401e-14
2565,4,1.509903313490213e-14
2565,5,3.1776437161565096e-14
2565,6,5.684341886080802e-14
2565,7,6.217248937900877e-15
2565,8,1.4210854715202004e-14
2566,0,1.4210854715202004e-14
2566,1,5.684341886080802e-14
2566,2,0.0
2566,3,0.0
2566,4,1.4210854715202004e-14
2566,5,1.4210854715202004e-14
2566,6,0.0
2566,7,0.0
2566,8,0.0
2567,0,0.0
2567,1,2.2762333855498224e-13
2567,2,5.684341886080802e-14
2567,3,0.0
2567,4,2.842170943040401e-14
2567,5,0.0
2567,6,0.0
2567,7,0.0
2567,8,6.355287432313019e-14
2568,0,0.0
2568,1,0.0
2568,2,0.0
2568,3,2.842170943040401e-14
2568,4,2.842170943040401e-14
2568,5,0.0
2568,6,0.0
2568,7,5.684341886080802e-14
2568,8,6.355287432313019e-14
2569,0,5.740271771535008e-14
2569,1,6.355287432313019e-14
2569,2,5.684341886080802e-14
2569,3,9.769962616701378e-15
2569,4,2.842170943040401e-14
2569,5,5.684341886080802e-14
2569,6,0.0
2569,7,2.842170943040401e-14
2569,8,6.355287432313019e-14
2570,0,0.0
2570,1,2.842170943040401e-14
2570,2,2.842170943040401e-14
2570,3,4.0194366942304644e-14
2570,4,3.1776437161565096e-14
2570,5,1.4210854715202004e-14
2570,6,5.859285502108464e-14
2570,7,2.842170943040401e-14
2570,8,0.0
2571,0,1.7763568394002505e-14
2571,1,2.842170943040401e-14
2571,2,1.4210854715202004e-14
2571,3,6.07087979554246e-14
2571,4,5.688677041670493e-14
2571,5,5.692835685204889e-14
2571,6,3.552713678800501e-15
2571,7,1.0658141036401503e-14
2571,8,3.552713678800501e-15
2572,0,1.4210854715202004e-14
2572,1,7.105427357601002e-15
2572,2,1.1457157353758233e-13
2572,3,2.842170943040401e-14
2572,4,1.7763568394002505e-14
2572,5,1.4210854715202004e-14
2572,6,3.552713678800501e-15
2572,7,2.1316282072803006e-14
2572,8,1.4210854715202004e-14
2573,0,5.684341886080802e-14
2573,1,0.0
2573,2,0.0
2573,3,6.355287432313019e-14
2573,4,6.355287432313019e-14
2573,5,5.684341886080802e-14
2573,6,0.0
2573,7,5.684341886080802e-14
2573,8,5.684341886080802e-14
2574,0,6.07087979554246e-14
2574,1,3.552713678800501e-15
