usable_id,diagnostic_mode,n_context_requested,n_context_placed,n_context_visible,context_visible_pixel_ratio,context_screen_area_ratio,context_placement_attempts,context_reject_counts_by_reason,context_support_pass,cargo_on,n_cargo_placed,f_total_record,amodal_px,visible_px,runtime_s,rgb_rel
1390,context-rich,3,3,3,1.0,0.16878255208333334,24,"{""occlusion_budget"": 9, ""collision"": 4, ""support"": 8}",True,False,0,0.0,11698,11698,19.62884521484375,rgb/f1390_rgb.png
1391,context-rich,3,3,3,1.0,0.081298828125,7,"{""support"": 3, ""collision"": 1}",True,True,1,0.23406326034063263,2055,1574,11.689094543457031,rgb/f1391_rgb.png
1392,context-rich,3,3,3,1.0,0.24451754385964913,101,"{""collision"": 13, ""support"": 85}",True,False,0,0.0,155660,155660,11.701593399047852,rgb/f1392_rgb.png
1393,context-rich,3,3,3,1.0,0.21961805555555555,7,"{""support"": 2, ""collision"": 1, ""occlusion_budget"": 1}",True,False,0,0.12230339198134244,29157,25591,11.334437131881714,rgb/f1393_rgb.png
1394,context-rich,3,3,3,1.0,0.13712565104166666,16,"{""support"": 8, ""collision"": 3, ""occlusion_budget"": 2}",True,True,2,0.0,77359,77359,17.36404275894165,rgb/f1394_rgb.png
1395,context-rich,3,3,3,1.0,0.027913411458333332,6,"{""support"": 3}",True,True,1,0.2405791720809356,5387,4091,10.945812702178955,rgb/f1395_rgb.png
1396,context-rich,3,3,3,1.0,0.0535453216374269,161,"{""support"": 119, ""collision"": 24, ""occlusion_budget"": 1, ""camera_clearance"": 14}",True,False,0,0.0,277031,277031,20.99318552017212,rgb/f1396_rgb.png
1397,context-rich,3,3,3,1.0,0.11219618055555555,7,"{""support"": 2, ""occlusion_budget"": 2}",True,True,2,0.20093823299452696,1279,1022,16.93716549873352,rgb/f1397_rgb.png
1398,context-rich,3,3,3,1.0,0.3982090643274854,6,"{""collision"": 1, ""support"": 2}",True,True,1,0.22555282555282552,20350,15760,17.84418511390686,rgb/f1398_rgb.png
1399,context-rich,3,3,3,1.0,0.20524088541666666,13,"{""support"": 10}",True,False,0,0.005436962015872626,107229,106646,8.934959888458252,rgb/f1399_rgb.png
