idx,frame_id,diagnostic_mode,stage,path,present,decode_ok,decode_error,sha256,content_sha256,width,height,area,all_black,rgb_sha256,within_frame_duplicate_group,cross_frame_duplicate_frame_count,cross_frame_duplicate_class
9,f0009,clean-static,m2,mask\f0009_m2.png,True,True,,c80fef21b3530b5d3ab04c6d64924e2a384b59d23e9300fa8b56b94bf24e2b86,d03324d976bbd3cadb26eaea978ef31ade89291032e4b81a6693ab670ced02fd,720,480,1217,False,d80af0b94aacb28165e5db584586885730fbb294fbab5cd4f8cce65eb66a5197,m0+m1+m2+m3+m4 [expected_no_op],,
9,f0009,clean-static,m3,mask\f0009_m3.png,True,True,,72b6e166db14db280e04e5a07020a48efab1e4022bbf60cc88f7440a100d61fb,d03324d976bbd3cadb26eaea978ef31ade89291032e4b81a6693ab670ced02fd,720,480,1217,False,d80af0b94aacb28165e5db584586885730fbb294fbab5cd4f8cce65eb66a5197,m0+m1+m2+m3+m4 [expected_no_op],,
9,f0009,clean-static,m4,mask\f0009_m4.png,True,True,,5304c2abdfe683ab3a6c7e6173d40c3a4d251efd04d8d27476ca76d47e17a733,d03324d976bbd3cadb26eaea978ef31ade89291032e4b81a6693ab670ced02fd,720,480,1217,False,d80af0b94aacb28165e5db584586885730fbb294fbab5cd4f8cce65eb66a5197,m0+m1+m2+m3+m4 [expected_no_op],,
10,f0010,controlled-occlusion,m0,mask\f0010_m0.png,True,True,,0f6ff7145233f09a91a68c690d4a1029bc0a674c4560a62afa43ca62eb3dd8cc,b4cd3a14fee2f7c8cfa0a1548a0a8ee8fe49958c3732c4302cfa63b65a2ade8a,960,540,3342,False,21abc92b21d77729a4c63f5fc2c77f96c3448343e50b065fe1546ca8a4d688f8,m0+m1 [expected_no_op],,
10,f0010,controlled-occlusion,m1,mask\f0010_m1.png,True,True,,b42c2b263dd8e92ab61d73fac49f662202e935f0dc8d8cff1b705395a368c4e8,b4cd3a14fee2f7c8cfa0a1548a0a8ee8fe49958c3732c4302cfa63b65a2ade8a,960,540,3342,False,21abc92b21d77729a4c63f5fc2c77f96c3448343e50b065fe1546ca8a4d688f8,m0+m1 [expected_no_op],,
10,f0010,controlled-occlusion,m2,mask\f0010_m2.png,True,True,,e3a43c6ed355327898c771f53a88ec864062d53c0d4a68f675a1db58ffe54159,53db870050687662031e83a8013c57afbe0ea998cfad45965d5f9c395068290d,960,540,3147,False,21abc92b21d77729a4c63f5fc2c77f96c3448343e50b065fe1546ca8a4d688f8,m2+m3 [no_op_placed_but_not_occluding],,
10,f0010,controlled-occlusion,m3,mask\f0010_m3.png,True,True,,8a4bed11c02413ecc792df5767152573912bf9b067dda58719d79f2e7ab7a054,53db870050687662031e83a8013c57afbe0ea998cfad45965d5f9c395068290d,960,540,3147,False,21abc92b21d77729a4c63f5fc2c77f96c3448343e50b065fe1546ca8a4d688f8,m2+m3 [no_op_placed_but_not_occluding],,
10,f0010,controlled-occlusion,m4,mask\f0010_m4.png,True,True,,503c518ab391794118c8a667786fdfe202b24c71b8ec752aadd87cb25976cf08,0b680756faa82565444e91c7d383e59b912934dd118e583aaf603ec463778b47,960,540,2982,False,21abc92b21d77729a4c63f5fc2c77f96c3448343e50b065fe1546ca8a4d688f8,,,
11,f0011,clean-static,m0,mask\f0011_m0.png,True,True,,ea90faea6eab30a6cdb5db8dc722d4aa8acc7ec97cf32ca8fb765039bff5eaa7,11e11925466c92df7b86ab9c4e7e40e080c2c36c31a912b1819a75e0b8c00f7e,640,480,2454,False,04099f67a9f14e153844d05962627307f42da9ab26fea3bdb663174cdd67ffa4,m0+m1+m2+m3+m4 [expected_no_op],,
11,f0011,clean-static,m1,mask\f0011_m1.png,True,True,,08fa93ac308d6d680c2752a1e442715aa8012a6ca10c4a99204d6714c259db0d,11e11925466c92df7b86ab9c4e7e40e080c2c36c31a912b1819a75e0b8c00f7e,640,480,2454,False,04099f67a9f14e153844d05962627307f42da9ab26fea3bdb663174cdd67ffa4,m0+m1+m2+m3+m4 [expected_no_op],,
11,f0011,clean-static,m2,mask\f0011_m2.png,True,True,,08fa93ac308d6d680c2752a1e442715aa8012a6ca10c4a99204d6714c259db0d,11e11925466c92df7b86ab9c4e7e40e080c2c36c31a912b1819a75e0b8c00f7e,640,480,2454,False,04099f67a9f14e153844d05962627307f42da9ab26fea3bdb663174cdd67ffa4,m0+m1+m2+m3+m4 [expected_no_op],,
