proposal_index,usable_slot,frame_outcome,cand_index,cand_object,is_winner,search_success,search_stages,search_candidates,search_rejects,f_target,f_target_bin,elevation_deg,proj_size_ratio,v_target,v_probe,cam_distance_m,position_mode,scene_preset,pallet_silhouette_px2,size_class,side,seed_side,side_decoupled,nonce,fill_ratio,scale,d_occ_m,in_position_band,bbox_x_m,bbox_y_m,bbox_z_m,dim_max_m,dim_mid_m,dim_min_m,bbox_cross_m2,footprint_m2,A_target_px2,A_target_over_pallet,screen_w_px,screen_h_px,screen_area_px2,silhouette_over_target,planned_bottom_z_m,planned_top_z_m,planned_center_z_m,half_height_m,resample_tries
1905,1400,expensive_reject,4,Dist_street_lamp_01,False,False,,0,{},0.41898120363364555,3,4.399825367634225,0.07661275773893383,6,8,8.655231373405847,near-pallet,outdoor-day,688.1203939350016,road,bottom,bottom,False,40,0.2753,1.1600284411818462,7.133917915880859,True,0.704,3.871,0.386,3.871,0.704,0.386,2.725184,3.667187409897007,288.3095108957453,0.4189812036336455,127.41890616686247,23.17305862605817,2952.685782672909,10.241374880416695,-2.335922659130561,2.154547436684366,-0.09068761122309751,2.2452350479074634,1
1905,1400,expensive_reject,5,Dist_delivery_truck_01,False,False,,0,{},0.41898120363364555,3,4.399825367634225,0.07661275773893383,6,8,8.655231373405847,near-pallet,outdoor-day,688.1203939350016,large,bottom,bottom,False,42,0.7897,0.8688833189155462,4.793321240090847,True,2.665,2.591,6.0,6.0,2.665,2.591,15.99,12.071781968016218,288.3095108957453,0.4189812036336455,372.88448157055063,165.6228572309196,61758.19325478478,214.20796373629508,-1.8267018765658718,0.4245748027443086,-0.7010635369107816,1.1256383396550902,1
1906,1400,expensive_reject,0,Dist_Balderdash_Game,False,False,corner-contact-refine|feedback|prealign|preprobe|primary|refine|rescue,12,"{""candidate_budget_exhausted"": 4, ""score_callback"": 12}",0.10362381932327244,1,7.27323295537084,0.31264566289543344,5,4,3.806780721410229,near-pallet,indoor,10895.843920655003,small,bottom,bottom,False,0,0.7298,0.9855758166379309,2.2886499486000758,True,0.205,0.061,0.269,0.269,0.205,0.061,0.055145,0.053565630123883365,1129.0689618085305,0.10362381932327244,59.96122372506639,45.69535637040374,2739.9494865224165,2.426733511594894,0.07240007861731884,0.13252020343223261,0.10246014102477573,0.030060062407456886,3
1906,1400,expensive_reject,1,Dist_Shelf_01,False,False,feedback|prealign|prealign-primary|preprobe|primary|refine|rescue,12,"{""candidate_budget_exhausted"": 4, ""score_callback"": 11, ""support"": 1}",0.10362381932327244,1,7.27323295537084,0.31264566289543344,5,4,3.806780721410229,near-pallet,indoor,10895.843920655003,indoor,bottom,bottom,False,554,0.9679,0.8922127411582965,3.0003518367877025,True,1.003,2.08,0.257,2.08,1.003,0.257,2.0862399999999997,1.6607379489202465,1129.0689618085305,0.10362381932327244,368.7061884207747,177.79437835867162,65553.8875672669,58.0601272239947,-1.3396041713864673,0.5161983302227895,-0.41170292058183894,0.9279012508046284,6
1906,1400,expensive_reject,2,Dist_water_dispenser_01,False,False,prealign-primary|preprobe|primary|refine|rescue,12,"{""camera_clearance"": 7, ""candidate_budget_exhausted"": 2, ""collision"": 1, ""score_callback"": 2, ""support"": 2}",0.10362381932327244,1,7.27323295537084,0.31264566289543344,5,4,3.806780721410229,near-pallet,indoor,10895.843920655003,indoor,bottom,bottom,False,32,0.9812,0.8926360018832297,2.4939820197314586,True,0.325,1.1,0.414,1.1,0.414,0.325,0.4554,0.3628622791081684,1129.0689618085305,0.10362381932327244,236.29696695583462,88.93358574519593,21014.736572096448,18.612447319812308,-0.5669478409275474,0.41495176114400534,-0.07599803989177101,0.49094980103577635,1
1906,1400,expensive_reject,3,Dist_wooden_bookshelf_worn,False,False,,0,{},0.10362381932327244,1,7.27323295537084,0.31264566289543344,5,4,3.806780721410229,near-pallet,indoor,10895.843920655003,indoor,bottom,bottom,False,589,0.6379,1.1849115322068848,2.6777863320977646,True,1.374,2.063,0.581,2.063,1.374,0.581,2.8345620000000005,3.9797685277911694,1129.0689618085305,0.10362381932327244,441.7648388431098,294.2243764277425,129977.98423631616,115.11961503938504,-1.772091594351196,0.6723808965916077,-0.549855348879794,1.2222362454714017,1
1906,1400,expensive_reject,4,Dist_forklift_02,False,False,,0,{},0.10362381932327244,1,7.27323295537084,0.31264566289543344,5,4,3.806780721410229,near-pallet,indoor,10895.843920655003,large,bottom,bottom,False,227,0.5807,1.1925450801052115,2.095021818888709,True,2.5,1.774,0.928,2.5,1.774,0.928,4.4350000000000005,6.307296311448751,1129.0689618085305,0.10362381932327244,657.0641735386874,466.25273754305266,306357.96965387644,271.33680936827415,-1.646852875641897,0.4687220964647485,-0.5890653895885742,1.0577874860533227,2
1906,1400,expensive_reject,5,Dist_covered_car,False,False,,0,{},0.10362381932327244,1,7.27323295537084,0.31264566289543344,5,4,3.806780721410229,near-pallet,indoor,10895.843920655003,large,bottom,bottom,False,42,0.7299,0.8657076843377988,3.028321806253035,True,1.789,1.411,4.38,4.38,1.789,1.411,7.835819999999999,5.8725536904747315,1129.0689618085305,0.10362381932327244,648.1576519087483,264.73836512893854,171592.19711213367,151.97671968351617,-1.2361047407446022,-0.014591198143968143,-0.6253479694442852,0.610756771300317,1
1908,1400,expensive_reject,0,Dist_old_military_crate,False,False,,0,{},0.2085870395724851,2,9.604780660360865,0.13442587898437483,7,8,2.8287534701117107,near-camera,random-mix,6927.974000014998,medium,bottom,bottom,False,0,0.7468,1.1080903739422034,1.8751170957246202,True,1.815,0.301,0.976,1.815,0.976,0.301,1.77144,2.1750878945359946,1445.0855868982762,0.2085870395724851,307.5970069809066,165.40753653628914,50878.86317064749,35.20820056053123,-0.528040062088829,-0.19450485953222582,-0.36127246081052744,0.1667676012783016,2
1908,1400,expensive_reject,1,Dist_construction_sign_01,False,False,feedback|prealign-primary|preprobe|primary|refine|rescue,12,"{""camera_clearance"": 7, ""candidate_budget_exhausted"": 3, ""score_callback"": 5}",0.2085870395724851,2,9.604780660360865,0.13442587898437483,7,8,2.8287534701117107,near-camera,random-mix,6927.974000014998,road,bottom,bottom,False,154,0.4797,0.8577779312610785,1.3687597174437927,True,1.068,1.2,0.059,1.2,1.068,0.059,1.2816,0.9429794663458992,1445.0855868982762,0.2085870395724851,172.8503610238077,153.83682131118886,26590.750102393988,18.40081331062766,-0.6070837298604548,0.4222497876528392,-0.0924169711038078,0.514666758756647,1
1908,1400,expensive_reject,2,Dist_chinese_screen_panels,False,False,feedback|prealign|prealign-primary|preprobe|primary|refine|rescue,12,"{""candidate_budget_exhausted"": 4, ""score_callback"": 12}",0.2085870395724851,2,9.604780660360865,0.13442587898437483,7,8,2.8287534701117107,near-camera,random-mix,6927.974000014998,large,bottom,bottom,False,26,0.921,0.9509433242793333,1.3979582384395557,True,1.294,1.603,0.377,1.603,1.294,0.377,2.074282,1.8757591199103139,1445.0855868982762,0.2085870395724851,347.2804264687844,280.33741225864446,97355.69608433748,67.37019382589042,-1.1187936356723063,0.40556851314746495,-0.35661256126242064,0.7621810744098856,4
1908,1400,expensive_reject,3,Dist_utility_box_01,False,False,feedback|prealign|prealign-primary|preprobe|primary|refine|rescue,12,"{""candidate_budget_exhausted"": 4, ""score_callback"": 12}",0.2085870395724851,2,9.604780660360865,0.13442587898437483,7,8,2.8287534701117107,near-camera,random-mix,6927.974000014998,road,bottom,bottom,False,239,0.9166,1.055064889255714,1.6174005584847,True,0.52,1.12,0.432,1.12,0.52,0.432,0.5824,0.6483055025225961,1445.0855868982762,0.2085870395724851,232.12721646397006,107.77335050112893,25017.12786082287,17.311865876760628,-0.6958871269354092,0.48578554903099064,-0.10505078895220928,0.5908363379831999,1
1908,1400,expensive_reject,4,Dist_street_lamp_01,False,False,,0,{},0.2085870395724851,2,9.604780660360865,0.13442587898437483,7,8,2.8287534701117107,near-camera,random-mix,6927.974000014998,road,bottom,bottom,False,368,0.2753,0.8783527708777138,1.9072932980719837,True,0.704,3.871,0.386,3.871,0.704,0.386,2.725184,2.1024892397063994,1445.0855868982762,0.2085870395724851,310.4089984115999,56.45257940629458,17523.38863125921,12.126194316885629,-1.7840003164012472,1.616103259666383,-0.08394852836743227,1.700051788033815,2
1908,1400,expensive_reject,5,Dist_forklift_02,False,False,,0,{},0.2085870395724851,2,9.604780660360865,0.13442587898437483,7,8,2.8287534701117107,near-camera,random-mix,6927.974000014998,large,bottom,bottom,False,297,0.5807,1.117103346798616,1.7603991625219877,True,2.5,1.774,0.928,2.5,1.774,0.928,4.4350000000000005,5.5345247007461476,1445.0855868982762,0.2085870395724851,401.1942074007958,284.6874095716047,114214.93964006567,79.03679939484829,-1.5925464491331334,0.3891948880876114,-0.601675780522761,0.9908706686103723,1
1911,1400,accepted,0,Dist_Closetmaid_Premium_Fabric_Cube_Red,True,True,preprobe,1,{},0.17465044472507862,1,0.7423680230502536,0.09832987100197069,6,6,9.915984794875294,near-pallet,indoor,1133.4841252900014,indoor,left,left,False,0,0.888,1.0355849510008057,7.054170310087322,True,0.322,0.275,0.289,0.322,0.289,0.275,0.093058,0.09979876703782162,197.96350657071548,0.17465044472507862,25.270320785747984,22.680505301494307,573.1436445516189,2.8951984862264677,-0.0470355280161745,0.23775033350904712,0.09535740274643631,0.1423929307626108,3
1911,1400,accepted,1,Dist_chinese_screen_panels,False,False,,0,{},0.17465044472507862,1,0.7423680230502536,0.09832987100197069,6,6,9.915984794875294,near-pallet,indoor,1133.4841252900014,large,left,left,False,477,0.921,0.9882752693361538,5.521931102618069,True,1.294,1.603,0.377,1.603,1.294,0.377,2.074282,2.025926354571773,197.96350657071548,0.17465044472507862,156.19203809766293,126.08390349243656,19693.301857792707,99.47945557712158,-0.6732608491245522,0.9109444076213025,0.11884177924837512,0.7921026283729273,1
1911,1400,accepted,2,Dist_water_dispenser_01,False,False,,0,{},0.17465044472507862,1,0.7423680230502536,0.09832987100197069,6,6,9.915984794875294,near-pallet,indoor,1133.4841252900014,indoor,left,left,False,66,0.9812,0.8573141537299598,6.092486612917092,True,0.325,1.1,0.414,1.1,0.414,0.325,0.4554,0.3347133339977756,197.96350657071548,0.17465044472507862,86.98121612801523,32.73656679727118,2847.466391882652,14.38379447408654,-0.36142581509115734,0.5816197540117984,0.11009696946032056,0.4715227845514779,2
1911,1400,accepted,3,Dist_delivery_truck_01,False,False,,0,{},0.17465044472507862,1,0.7423680230502536,0.09832987100197069,6,6,9.915984794875294,near-pallet,indoor,1133.4841252900014,large,left,left,False,571,0.7897,0.9989442496554448,5.500718814037334,True,2.665,2.591,6.0,6.0,2.665,2.591,15.99,15.956254926575678,197.96350657071548,0.17465044472507862,549.3039674362839,243.98251220294944,134020.56193815166,676.9963022971486,-1.1749653789472072,1.4132991719100505,0.11916689648142162,1.2941322754286289,2
1911,1400,accepted,4,Dist_delivery_van_01,False,False,,0,{},0.17465044472507862,1,0.7423680230502536,0.09832987100197069,6,6,9.915984794875294,near-pallet,indoor,1133.4841252900014,large,left,left,False,96,0.8028,0.9558107594629793,8.343176029807497,True,2.476,2.34,5.0,5.0,2.476,2.34,12.379999999999999,11.310048693866342,197.96350657071548,0.17465044472507862,291.15402945423625,144.1794753857378,41978.43522315543,212.05138234990858,-1.0426975629545487,1.193899614188823,0.07560102561713701,1.1182985885716858,1
1911,1400,accepted,5,Dist_cargo_truck_01,False,False,,0,{},0.17465044472507862,1,0.7423680230502536,0.09832987100197069,6,6,9.915984794875294,near-pallet,indoor,1133.4841252900014,large,left,left,False,105,0.4835,1.003488185882848,8.922886996975684,True,2.321,2.038,6.5,6.5,2.321,2.038,15.086500000000001,15.191932596738097,197.96350657071548,0.17465044472507862,288.3547283214953,102.96481914372164,29690.392450859752,149.97911971343015,-0.9558385697562791,1.089270353072965,0.06671589165834291,1.022554461414622,1
1913,1401,accepted,0,Dist_old_military_compressor,False,False,,0,{},0.43309787532889565,3,46.4746144236669,0.3158967523695706,7,7,2.9303577170940245,near-camera,random-mix,47651.91595168998,large,right,bottom,True,2,0.4993,0.8589897913868386,1.2680301145810642,True,0.598,1.179,1.676,1.676,1.179,0.598,1.976004,1.4580211517864927,20637.943554028043,0.43309787532889565,486.0924140975429,341.9468712535819,166217.78014075532,8.053989473593337,0.46822606828943203,1.480975032334515,0.9746005503119735,0.5063744820225415,2
1913,1401,accepted,1,Dist_construction_sign_01,False,False,,0,{},0.43309787532889565,3,46.4746144236669,0.3158967523695706,7,7,2.9303577170940245,near-camera,random-mix,47651.91595168998,road,right,bottom,True,323,0.4797,0.9265161768174143,0.9468247227201204,True,1.068,1.2,0.059,1.2,1.068,0.059,1.2816,1.1001667407190254,20637.943554028043,0.43309787532889565,492.78233817416606,438.5762809750078,216122.64520659437,10.472101769287585,0.6889626530528221,1.8007820652337192,1.2448723591432707,0.5559097060904485,2
1913,1401,accepted,2,Dist_Shelf_01,False,False,feedback|prealign-primary|preprobe|primary|refine|rescue,12,"{""camera_clearance"": 9, ""candidate_budget_exhausted"": 3, ""score_callback"": 3}",0.43309787532889565,3,46.4746144236669,0.3158967523695706,7,7,2.9303577170940245,near-camera,random-mix,47651.91595168998,indoor,right,bottom,True,267,0.9679,1.1191325796098481,1.7854001305648988,True,1.003,2.08,0.257,2.08,1.003,0.257,2.0862399999999997,2.6129274161877647,20637.943554028043,0.43309787532889565,777.1953044746033,374.7725434557822,291271.46101983817,14.113395564694661,-0.7148189599466548,1.6129768056418294,0.4490789228475873,1.1638978827942421,2
1913,1401,accepted,3,Dist_utility_box_01,False,False,feedback|gate-overlap-refine|prealign|preprobe|primary|refine|rescue,12,"{""candidate_budget_exhausted"": 5, ""score_callback"": 12}",0.43309787532889565,3,46.4746144236669,0.3158967523695706,7,7,2.9303577170940245,near-camera,random-mix,47651.91595168998,road,right,bottom,True,20,0.9166,1.1115990158392666,0.9555058647138505,True,0.52,1.12,0.432,1.12,0.52,0.432,0.5824,0.7196439414614347,20637.943554028043,0.43309787532889565,755.8373644086961,350.9244906183231,265241.8420954175,12.8521449533497,0.6502953527500449,1.8952862504900234,1.2727908016200342,0.6224954488699892,8
1913,1401,accepted,4,Dist_water_dispenser_01,True,True,gate-overlap-refine|preprobe,12,"{""score_callback"": 10}",0.43309787532889565,3,46.4746144236669,0.3158967523695706,7,7,2.9303577170940245,near-camera,random-mix,47651.91595168998,indoor,right,bottom,True,383,0.9812,1.029678507450507,1.9773252143374989,True,0.325,1.1,0.414,1.1,0.414,0.325,0.4554,0.4828323071924865,20637.943554028043,0.43309787532889565,343.79583404839997,129.39225026912504,44484.51660067315,2.1554723455957325,-0.0929750770109487,1.0396712811846092,0.47334810208683026,0.566323179097779,1
1913,1401,accepted,5,Dist_street_lamp_01,False,False,,0,{},0.43309787532889565,3,46.4746144236669,0.3158967523695706,7,7,2.9303577170940245,near-camera,random-mix,47651.91595168998,road,right,bottom,True,488,0.2753,0.8066476731165496,1.8903102150080542,True,0.704,3.871,0.386,3.871,0.704,0.386,2.725184,1.7732240019895493,20637.943554028043,0.43309787532889565,525.1491811964358,95.50633520079846,50155.07372977165,2.4302360164165946,-0.983899126755921,2.1386340158782424,0.5773674445611607,1.5612665713170817,2
1915,1402,expensive_reject,0,Dist_wooden_crate_01,False,False,feedback|prealign-primary|preprobe|primary|refine|rescue,12,"{""candidate_budget_exhausted"": 3, ""collision"": 1, ""score_callback"": 5, ""support"": 6}",0.27613593683485277,2,71.42308856397536,0.08535996915157187,6,8,5.509027250913589,near-camera,outdoor-night,7316.473395230001,small,bottom,bottom,False,5,0.9288,1.1336786143816127,2.4559702276904023,True,0.825,0.35,0.409,0.825,0.409,0.35,0.337425,0.43366778819829394,2020.3412353191125,0.27613593683485277,150.62242185651414,74.67220671432035,11247.308620681188,5.567034134659276,2.5426306856272762,2.9394182006608403,2.7410244431440582,0.198393757516782,1
1915,1402,expensive_reject,1,Dist_construction_sign_01,False,False,,0,{},0.27613593683485277,2,71.42308856397536,0.08535996915157187,6,8,5.509027250913589,near-camera,outdoor-night,7316.473395230001,road,bottom,bottom,False,92,0.4797,1.1196166689008478,3.608854312859842,True,1.068,1.2,0.059,1.2,1.068,0.059,1.2816,1.6065387675356562,2020.3412353191125,0.27613593683485277,105.82147938989252,94.18111665700434,9966.385095236248,4.933020680371383,0.8474586054675753,2.190998608148593,1.519228606808084,0.6717700013405088,2
1915,1402,expensive_reject,2,Dist_chinese_screen_panels,False,False,feedback|prealign|prealign-primary|preprobe|primary|refine|rescue,12,"{""candidate_budget_exhausted"": 4, ""score_callback"": 6, ""support"": 6}",0.27613593683485277,2,71.42308856397536,0.08535996915157187,6,8,5.509027250913589,near-camera,outdoor-night,7316.473395230001,large,bottom,bottom,False,17,0.921,1.0685455878345302,2.9632109356880605,True,1.294,1.603,0.377,1.603,1.294,0.377,2.074282,2.3683937670719164,2020.3412353191125,0.27613593683485277,227.66776445567282,183.78171379016882,41841.17192644003,20.709952950017986,1.2236366797528095,2.9365152570515614,2.0800759684021854,0.8564392886493759,1
1915,1402,expensive_reject,3,Dist_utility_box_01,False,False,feedback|gate-overlap-refine|prealign|preprobe|primary|refine|rescue,12,"{""candidate_budget_exhausted"": 5, ""collision"": 1, ""score_callback"": 10, ""support"": 1}",0.27613593683485277,2,71.42308856397536,0.08535996915157187,6,8,5.509027250913589,near-camera,outdoor-night,7316.473395230001,road,bottom,bottom,False,54,0.9166,0.9138978626484112,3.6455507434201886,True,0.52,1.12,0.432,1.12,0.52,0.432,0.5824,0.48642589827298194,2020.3412353191125,0.27613593683485277,110.31896560962299,51.21951974732496,5650.484437546548,2.7967970651522416,1.0311505685105526,2.0547161746767735,1.542933371593663,0.5117828030831104,1
1915,1402,expensive_reject,4,Dist_street_lamp_01,False,False,,0,{},0.27613593683485277,2,71.42308856397536,0.08535996915157187,6,8,5.509027250913589,near-camera,outdoor-night,7316.473395230001,road,bottom,bottom,False,130,0.2753,0.8167567512138368,2.084416800780128,True,0.704,3.871,0.386,3.871,0.704,0.386,2.725184,1.8179473293831445,2020.3412353191125,0.27613593683485277,326.61954013509177,59.400712026635134,19401.433245836583,9.603047696431405,1.5599730678426222,4.721638451791384,3.1408057598170034,1.580832691974381,1
1915,1402,expensive_reject,5,Dist_delivery_truck_01,False,False,,0,{},0.27613593683485277,2,71.42308856397536,0.08535996915157187,6,8,5.509027250913589,near-camera,outdoor-night,7316.473395230001,large,bottom,bottom,False,269,0.7897,0.9002629384296016,2.9724776417599537,True,2.665,2.591,6.0,6.0,2.665,2.591,15.99,12.95946899937531,2020.3412353191125,0.27613593683485277,662.7363818317019,294.3654095969142,195086.66649266589,96.56124573522946,0.7684503607811823,3.1010316342522803,1.9347409975167313,1.166290636735549,1
1917,1402,expensive_reject,0,Dist_utility_box_01,False,False,feedback|prealign|prealign-primary|preprobe|primary|refine|rescue,12,"{""candidate_budget_exhausted"": 4, ""collision"": 2, ""score_callback"": 9, ""support"": 1}",0.11008078512828355,1,7.6455981185470705,0.45169261818025025,6,6,1.4708581199231323,near-pallet,outdoor-day,43441.27899215499,road,left,left,False,0,0.9166,1.0431610201743313,0.9771376182715378,True,0.52,1.12,0.432,1.12,0.52,0.432,0.5824,0.6337588939200948,4782.050098433232,0.11008078512828355,442.4911923154746,205.44233928932746,90906.42566421478,19.00992749824995,-0.5235539350869975,0.6447864075082537,0.060616236210628074,0.5841701712976256,7
1917,1402,expensive_reject,1,Dist_construction_sign_01,False,False,feedback|prealign|prealign-primary|preprobe|primary|refine|rescue,12,"{""candidate_budget_exhausted"": 4, ""score_callback"": 12}",0.11008078512828355,1,7.6455981185470705,0.45169261818025025,6,6,1.4708581199231323,near-pallet,outdoor-day,43441.27899215499,road,left,left,False,215,0.4797,0.9160108325754803,1.2569471976717075,True,1.068,1.2,0.059,1.2,1.068,0.059,1.2816,1.0753596034590327,4782.050098433232,0.11008078512828355,234.12659289355895,208.37266767526748,48785.5827349522,10.201813391904045,-0.5491463965277357,0.5500666025628407,0.0004601030175524918,0.5496064995452882,1
1917,1402,expensive_reject,2,Dist_chinese_screen_panels,False,False,feedback|prealign|prealign-primary|preprobe|primary|refine|rescue,12,"{""candidate_budget_exhausted"": 4, ""score_callback"": 8, ""support"": 4}",0.11008078512828355,1,7.6455981185470705,0.45169261818025025,6,6,1.4708581199231323,near-pallet,outdoor-day,43441.27899215499,large,left,left,False,21,0.921,0.8058739763883174,1.1299649610135345,True,1.294,1.603,0.377,1.603,1.294,0.377,2.074282,1.3471069037786718,4782.050098433232,0.11008078512828355,424.09832449593625,342.34761815205337,145189.0512534604,30.361256838574203,-0.6181480362151223,0.6736679479353506,0.027759955860114115,0.6459079920752364,4
1917,1402,expensive_reject,3,Dist_worn_metal_rack,False,False,,0,{},0.11008078512828355,1,7.6455981185470705,0.45169261818025025,6,6,1.4708581199231323,near-pallet,outdoor-day,43441.27899215499,large,left,left,False,92,0.2123,1.0809218708576611,1.3089785723230076,True,0.915,1.9,0.6,1.9,0.915,0.6,1.7385,2.031249650026914,4782.050098433232,0.11008078512828355,279.441838084747,134.5733062355492,37605.412051603416,7.863868273551604,-1.0376018756790806,1.0161496789504756,-0.010726098364302453,1.026875777314778,4
