relative_path,absolute_path,entry_type,depth,parent,extension,file_count_recursive,total_bytes_recursive,modified_time,sha256,hash_status,is_gitignored,is_symlink,is_empty,top_level_group,contains_rgb,contains_labels,contains_masks,contains_overlay,contains_blend,contains_3d_models,contains_textures,contains_manifest,contains_license,contains_weights,referenced_by_code_count,referenced_by_code_paths,ext_histogram,evidence
data/pallet/archive/_floor_test10b_std/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_floor_test10b_std\overlay,dir,3,data/pallet/archive/_floor_test10b_std,,10,5053038,2026-06-16 20:48,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=10,img=10
data/pallet/archive/_floor_uv_test,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_floor_uv_test,dir,2,data/pallet/archive,,17,16625340,2026-06-17 10:57,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=16;.log=1,img=16
data/pallet/archive/_mask_poc,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_mask_poc,dir,2,data/pallet/archive,,1,66471,2026-06-23 14:01,,N/A_DIR,true,false,false,archive,false,false,true,false,false,false,false,false,false,false,0,,.png=1,
data/pallet/archive/_mask_test10,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_mask_test10,dir,2,data/pallet/archive,,43,12354122,2026-06-23 21:56,,N/A_DIR,true,false,false,archive,true,true,true,true,false,false,false,false,false,false,0,,.png=32;.json=11,img=32;json=11/jsonl=0
data/pallet/archive/_mask_test10/mask,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_mask_test10\mask,dir,3,data/pallet/archive/_mask_test10,,10,885695,2026-06-23 14:27,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=10,img=10
data/pallet/archive/_mask_test10/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_mask_test10\overlay,dir,3,data/pallet/archive/_mask_test10,,10,4334026,2026-06-23 14:27,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=10,img=10
data/pallet/archive/_mask_test60,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_mask_test60,dir,2,data/pallet/archive,,241,65085895,2026-06-23 23:24,,N/A_DIR,true,false,false,archive,true,true,true,true,false,false,false,false,false,false,0,,.png=180;.json=61,img=180;json=61/jsonl=0
data/pallet/archive/_mask_test60/mask,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_mask_test60\mask,dir,3,data/pallet/archive/_mask_test60,,60,5311851,2026-06-23 23:24,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=60,img=60
data/pallet/archive/_mask_test60/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_mask_test60\overlay,dir,3,data/pallet/archive/_mask_test60,,60,25002399,2026-06-23 23:24,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=60,img=60
data/pallet/archive/_material_compare,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_material_compare,dir,2,data/pallet/archive,,44,20303689,2026-06-16 09:17,,N/A_DIR,true,false,false,archive,true,true,false,false,false,false,false,true,false,false,0,,.png=43;.json=1,img=43;json=1/jsonl=0
data/pallet/archive/_mat_test10,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_mat_test10,dir,2,data/pallet/archive,,41,15915563,2026-06-16 09:23,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=30;.json=11,img=30;json=11/jsonl=0
data/pallet/archive/_mat_test10/train,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_mat_test10\train,dir,3,data/pallet/archive/_mat_test10,,41,15915563,2026-06-16 09:23,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=30;.json=11,img=30;json=11/jsonl=0
data/pallet/archive/_mat_test10b,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_mat_test10b,dir,2,data/pallet/archive,,51,22847925,2026-06-16 09:35,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,true,false,false,0,,.png=39;.json=12,img=39;json=12/jsonl=0
data/pallet/archive/_mat_test10b/closeup,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_mat_test10b\closeup,dir,3,data/pallet/archive/_mat_test10b,,10,4331436,2026-06-16 09:35,,N/A_DIR,true,false,false,archive,true,true,false,false,false,false,false,true,false,false,0,,.png=9;.json=1,img=9;json=1/jsonl=0
data/pallet/archive/_mat_test10b/train,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_mat_test10b\train,dir,3,data/pallet/archive/_mat_test10b,,41,18516489,2026-06-16 09:35,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=30;.json=11,img=30;json=11/jsonl=0
data/pallet/archive/_mat_test10c,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_mat_test10c,dir,2,data/pallet/archive,,44,19425013,2026-06-16 09:44,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=33;.json=11,img=33;json=11/jsonl=0
data/pallet/archive/_mat_test10c/closeup,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_mat_test10c\closeup,dir,3,data/pallet/archive/_mat_test10c,,3,1814731,2026-06-16 09:44,,N/A_DIR,true,false,false,archive,false,false,false,false,false,false,false,false,false,false,0,,.png=3,
data/pallet/archive/_mat_test10c/train,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_mat_test10c\train,dir,3,data/pallet/archive/_mat_test10c,,41,17610282,2026-06-16 09:43,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=30;.json=11,img=30;json=11/jsonl=0
data/pallet/archive/_mat_test10d,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_mat_test10d,dir,2,data/pallet/archive,,41,17311918,2026-06-16 10:18,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=30;.json=11,img=30;json=11/jsonl=0
data/pallet/archive/_mat_test10d/train,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_mat_test10d\train,dir,3,data/pallet/archive/_mat_test10d,,41,17311918,2026-06-16 10:18,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=30;.json=11,img=30;json=11/jsonl=0
data/pallet/archive/_mat_test10d_scene3,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_mat_test10d_scene3,dir,2,data/pallet/archive,,25,9942873,2026-06-16 10:15,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=18;.json=7,img=18;json=7/jsonl=0
data/pallet/archive/_mat_test10d_scene3/train,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_mat_test10d_scene3\train,dir,3,data/pallet/archive/_mat_test10d_scene3,,25,9942873,2026-06-16 10:15,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=18;.json=7,img=18;json=7/jsonl=0
data/pallet/archive/_mat_test10e,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_mat_test10e,dir,2,data/pallet/archive,,45,19972697,2026-06-16 10:28,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=34;.json=11,img=34;json=11/jsonl=0
data/pallet/archive/_mat_test10e/closeup,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_mat_test10e\closeup,dir,3,data/pallet/archive/_mat_test10e,,4,2424195,2026-06-16 10:29,,N/A_DIR,true,false,false,archive,false,false,false,false,false,false,false,false,false,false,0,,.png=4,
data/pallet/archive/_mat_test10e/train,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_mat_test10e\train,dir,3,data/pallet/archive/_mat_test10e,,41,17548502,2026-06-16 10:27,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=30;.json=11,img=30;json=11/jsonl=0
data/pallet/archive/_mesh_proc_compare,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_mesh_proc_compare,dir,2,data/pallet/archive,,10,4316539,2026-06-23 18:26,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=10,img=10
data/pallet/archive/_noai_quarantine_usd,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_noai_quarantine_usd,dir,2,data/pallet/archive,,3,738082,2026-07-24 10:43,,N/A_DIR,true,false,false,archive,false,false,false,false,false,true,false,false,false,false,0,,.usd=2;.md=1,
data/pallet/archive/_pallet_catalog_0123,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_pallet_catalog_0123,dir,2,data/pallet/archive,,6,3936989,2026-07-23 14:33,,N/A_DIR,true,false,false,archive,false,false,false,false,false,false,false,false,false,false,0,,.png=4;.py=2,
data/pallet/archive/_perm_v4_fix_check,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_perm_v4_fix_check,dir,2,data/pallet/archive,,3,1566324,2026-07-03 12:13,,N/A_DIR,true,false,false,archive,false,false,false,false,false,false,false,false,false,false,0,,.png=3,
data/pallet/archive/_preview10,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_preview10,dir,2,data/pallet/archive,,43,16057584,2026-06-15 20:04,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=30;.json=10;.log=2;.txt=1,img=30;json=10/jsonl=0
data/pallet/archive/_preview10/images,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_preview10\images,dir,3,data/pallet/archive/_preview10,,10,5423730,2026-06-15 20:06,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=10,img=10
data/pallet/archive/_preview10/json,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_preview10\json,dir,3,data/pallet/archive/_preview10,,10,40829,2026-06-15 20:06,,N/A_DIR,true,false,false,archive,false,true,false,false,false,false,false,false,false,false,0,,.json=10,json=10/jsonl=0
data/pallet/archive/_preview10/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_preview10\overlay,dir,3,data/pallet/archive/_preview10,,10,5372029,2026-06-15 20:06,,N/A_DIR,true,false,false,archive,true,false,false,true,false,false,false,false,false,false,0,,.png=10,img=10
data/pallet/archive/_preview10/_crop,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_preview10\_crop,dir,3,data/pallet/archive/_preview10,,10,5191826,2026-06-15 20:06,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=10,img=10
data/pallet/archive/_procedural_textures,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_procedural_textures,dir,2,data/pallet/archive,,22,11317364,2026-04-22 22:24,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=21;(noext)=1,img=21
data/pallet/archive/_test_topview,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_test_topview,dir,2,data/pallet/archive,,98,38020066,2026-06-15 21:30,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=72;.json=25;.log=1,img=72;json=25/jsonl=0
data/pallet/archive/_test_topview/images,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_test_topview\images,dir,3,data/pallet/archive/_test_topview,,24,12830440,2026-06-15 21:30,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=24,img=24
data/pallet/archive/_test_topview/json,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_test_topview\json,dir,3,data/pallet/archive/_test_topview,,24,99911,2026-06-15 21:30,,N/A_DIR,true,false,false,archive,false,true,false,false,false,false,false,false,false,false,0,,.json=24,json=24/jsonl=0
data/pallet/archive/_test_topview/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_test_topview\overlay,dir,3,data/pallet/archive/_test_topview,,24,12652328,2026-06-15 21:30,,N/A_DIR,true,false,false,archive,true,false,false,true,false,false,false,false,false,false,0,,.png=24,img=24
data/pallet/archive/_test_topview/_crop,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_test_topview\_crop,dir,3,data/pallet/archive/_test_topview,,24,12365297,2026-06-15 21:30,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=24,img=24
data/pallet/archive/_wood_skin_compare,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_wood_skin_compare,dir,2,data/pallet/archive,,50,28426531,2026-06-16 23:02,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,true,false,false,0,,.png=38;.json=9;.log=3,img=38;json=9/jsonl=0
data/pallet/archive/_wood_skin_compare/individual,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_wood_skin_compare\individual,dir,3,data/pallet/archive/_wood_skin_compare,,11,4421725,2026-06-16 21:19,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=11,img=11
data/pallet/archive/_wood_skin_compare/random_applied,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_wood_skin_compare\random_applied,dir,3,data/pallet/archive/_wood_skin_compare,,34,16915004,2026-06-16 21:23,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=25;.json=8;.log=1,img=25;json=8/jsonl=0
data/pallet/background,E:\CODING\GitHub\FoundationPose\data\pallet\background,dir,1,data/pallet,,77,291054721,2026-07-24 09:28,,N/A_DIR,true,false,false,background,true,false,false,false,false,true,true,false,true,false,7,_docs/attribution_cc-by_appendix.md:42;_docs/dataset_license_ledger.md:191;_docs/dataset_license_ledger.md:192;_docs/history/2026-07-24.md:42;_docs/preprocessing/data_pipeline.md:82;config/synthetic/blender.yaml:69;config/synthetic/blender_train_4000.yaml:69,.png=48;.jpeg=20;.zip=3;.txt=2;.bin=2;.gltf=2,img=68
data/pallet/background/modular_buildings_industrial_area,E:\CODING\GitHub\FoundationPose\data\pallet\background\modular_buildings_industrial_area,dir,2,data/pallet/background,,29,29569627,2026-04-22 22:21,,N/A_DIR,true,false,false,background,true,false,false,false,false,true,true,false,true,false,0,,.png=26;.txt=1;.bin=1;.gltf=1,img=26
data/pallet/background/modular_buildings_industrial_area/textures,E:\CODING\GitHub\FoundationPose\data\pallet\background\modular_buildings_industrial_area\textures,dir,3,data/pallet/background/modular_buildings_industrial_area,,26,27623843,2026-04-22 22:21,,N/A_DIR,true,false,false,background,true,false,false,false,false,false,false,false,false,false,0,,.png=26,img=26
data/pallet/background/parking_lot,E:\CODING\GitHub\FoundationPose\data\pallet\background\parking_lot,dir,2,data/pallet/background,,44,103254269,2026-04-22 22:21,,N/A_DIR,true,false,false,background,true,false,false,false,false,true,true,false,true,false,3,_docs/dataset_license_ledger.md:192;config/synthetic/blender.yaml:69;config/synthetic/blender_train_4000.yaml:69,.png=21;.jpeg=20;.txt=1;.bin=1;.gltf=1,img=41
data/pallet/background/parking_lot/textures,E:\CODING\GitHub\FoundationPose\data\pallet\background\parking_lot\textures,dir,3,data/pallet/background/parking_lot,,41,101074581,2026-04-22 22:21,,N/A_DIR,true,false,false,background,true,false,false,false,false,false,true,false,false,false,0,,.png=21;.jpeg=20,img=41
data/pallet/blender_scene,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene,dir,1,data/pallet,,171,3118739784,2026-07-24 19:39,,N/A_DIR,true,false,false,blender_scene,true,false,false,false,true,false,true,false,false,false,45,_docs/blender_mcp_onboarding.md:140;_docs/blender_mcp_onboarding.md:145;_docs/blender_mcp_onboarding.md:19;_docs/history/2026-03-25.md:45;_docs/history/2026-04-07.md:111;_docs/history/2026-06-15.md:238;_docs/history/2026-06-16.md:369;_docs/history/2026-06-17.md:14;_docs/history/2026-06-23.md:34;_docs/history/2026-07-03.md:9;_docs/history/2026-07-24.md:80;_docs/history/2026-07-26.md:10,.png=125;.jpg=33;.blend=9;.blend1=4,img=158
data/pallet/blender_scene/textures,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures,dir,2,data/pallet/blender_scene,,158,64033891,2026-07-24 19:39,,N/A_DIR,true,false,false,blender_scene,true,false,false,false,false,false,false,false,false,false,0,,.png=125;.jpg=33,img=158
data/pallet/distractors,E:\CODING\GitHub\FoundationPose\data\pallet\distractors,dir,1,data/pallet,,1161,1958754064,2026-07-25 01:04,,N/A_DIR,true,false,false,distractors,true,true,false,false,false,true,true,true,true,false,7,_docs/attribution_cc-by_appendix.md:11;_docs/attribution_cc-by_appendix.md:40;_docs/dataset_license_ledger.md:212;_docs/dataset_license_ledger.md:213;_docs/dataset_license_ledger.md:214;_docs/history/2026-07-24.md:18;scripts/data_prep/blender/distractor_pool_v2.py:29,.jpg=228;.png=132;.pbtxt=128;.config=128;.sdf=128;.mtl=128;.obj=128;.bin=65,img=360;json=3/jsonl=0
data/pallet/distractors/indoor,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor,dir,2,data/pallet/distractors,,228,354856966,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,true,false,false,false,false,true,true,false,true,false,0,,.jpg=31;.pbtxt=29;.config=29;.sdf=29;.png=29;.mtl=29;.obj=29;.bin=10,img=60
data/pallet/distractors/indoor/gso__ACE_Coffee_Mug_Kristen_16_oz_cup,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__ACE_Coffee_Mug_Kristen_16_oz_cup,dir,3,data/pallet/distractors/indoor,,6,10758223,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,false,false,false,false,false,true,true,false,false,false,0,,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,
data/pallet/distractors/indoor/gso__Central_Garden_Flower_Pot_Goo_425,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Central_Garden_Flower_Pot_Goo_425,dir,3,data/pallet/distractors/indoor,,6,8825943,2026-07-24 00:09,,N/A_DIR,true,false,false,distractors,false,false,false,false,false,true,true,false,false,false,0,,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,
data/pallet/distractors/indoor/gso__Closetmaid_Premium_Fabric_Cube_Red,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Closetmaid_Premium_Fabric_Cube_Red,dir,3,data/pallet/distractors/indoor,,6,12920657,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,false,false,false,false,false,true,true,false,false,false,0,,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,
data/pallet/distractors/indoor/gso__Cole_Hardware_Flower_Pot_1025,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Cole_Hardware_Flower_Pot_1025,dir,3,data/pallet/distractors/indoor,,6,8390635,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,false,false,false,false,false,true,true,false,false,false,0,,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,
data/pallet/distractors/indoor/gso__Cole_Hardware_Mug_Classic_Blue,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Cole_Hardware_Mug_Classic_Blue,dir,3,data/pallet/distractors/indoor,,6,8761853,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,false,false,false,false,false,true,true,false,false,false,0,,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,
data/pallet/distractors/indoor/gso__Curver_Storage_Bin_Black_Small,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Curver_Storage_Bin_Black_Small,dir,3,data/pallet/distractors/indoor,,6,19033292,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,false,false,false,false,false,true,true,false,false,false,0,,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,
data/pallet/distractors/indoor/gso__Down_To_Earth_Orchid_Pot_Ceramic_Red,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Down_To_Earth_Orchid_Pot_Ceramic_Red,dir,3,data/pallet/distractors/indoor,,6,11718739,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,false,false,false,false,false,true,true,false,false,false,0,,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,
data/pallet/distractors/indoor/gso__Ecoforms_Garden_Pot_GP16ATurquois,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Ecoforms_Garden_Pot_GP16ATurquois,dir,3,data/pallet/distractors/indoor,,6,10633605,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,false,false,false,false,false,true,true,false,false,false,0,,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,
data/pallet/distractors/indoor/gso__Ecoforms_Plant_Bowl_Turquoise_7,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Ecoforms_Plant_Bowl_Turquoise_7,dir,3,data/pallet/distractors/indoor,,6,9963240,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,false,false,false,false,false,true,true,false,false,false,0,,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,
data/pallet/distractors/indoor/gso__Ecoforms_Plant_Container_QP_Turquoise,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Ecoforms_Plant_Container_QP_Turquoise,dir,3,data/pallet/distractors/indoor,,6,10995280,2026-07-24 15:04,,N/A_DIR,true,false,false,distractors,false,false,false,false,false,true,true,false,false,false,0,,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,
data/pallet/distractors/indoor/gso__Ecoforms_Plant_Container_URN_NAT,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Ecoforms_Plant_Container_URN_NAT,dir,3,data/pallet/distractors/indoor,,6,13429412,2026-07-24 00:09,,N/A_DIR,true,false,false,distractors,false,false,false,false,false,true,true,false,false,false,0,,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,
data/pallet/distractors/indoor/gso__Ecoforms_Plant_Container_URN_SAN,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Ecoforms_Plant_Container_URN_SAN,dir,3,data/pallet/distractors/indoor,,6,10715063,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,false,false,false,false,false,true,true,false,false,false,0,,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,
data/pallet/distractors/indoor/gso__Hefty_Waste_Basket_Decorative_Bronze_85_liter,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Hefty_Waste_Basket_Decorative_Bronze_85_liter,dir,3,data/pallet/distractors/indoor,,6,11059495,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,false,false,false,false,false,true,true,false,false,false,0,,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,
data/pallet/distractors/indoor/gso__Markings_Desk_Caddy,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Markings_Desk_Caddy,dir,3,data/pallet/distractors/indoor,,6,13479735,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,false,false,false,false,false,true,true,false,false,false,0,,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,
data/pallet/distractors/indoor/gso__Now_Designs_Bowl_Akita_Black,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Now_Designs_Bowl_Akita_Black,dir,3,data/pallet/distractors/indoor,,6,16695543,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,false,false,false,false,false,true,true,false,false,false,0,,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,
data/pallet/distractors/indoor/gso__Room_Essentials_Bowl_Turquiose,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Room_Essentials_Bowl_Turquiose,dir,3,data/pallet/distractors/indoor,,6,8476955,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,false,false,false,false,false,true,true,false,false,false,0,,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,
data/pallet/distractors/indoor/gso__Room_Essentials_Fabric_Cube_Lavender,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Room_Essentials_Fabric_Cube_Lavender,dir,3,data/pallet/distractors/indoor,,6,17948729,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,false,false,false,false,false,true,true,false,false,false,0,,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,
data/pallet/distractors/indoor/gso__Room_Essentials_Mug_White_Yellow,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Room_Essentials_Mug_White_Yellow,dir,3,data/pallet/distractors/indoor,,6,8851996,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,false,false,false,false,false,true,true,false,false,false,0,,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,
data/pallet/distractors/indoor/gso__Sapota_Threshold_4_Ceramic_Round_Planter_Red,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Sapota_Threshold_4_Ceramic_Round_Planter_Red,dir,3,data/pallet/distractors/indoor,,6,9499068,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,false,false,false,false,false,true,true,false,false,false,0,,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,
data/pallet/distractors/indoor/gso__Snack_Catcher_Snack_Dispenser,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Snack_Catcher_Snack_Dispenser,dir,3,data/pallet/distractors/indoor,,6,10979214,2026-07-24 00:09,,N/A_DIR,true,false,false,distractors,false,false,false,false,false,true,true,false,false,false,0,,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,
data/pallet/distractors/indoor/gso__Spritz_Easter_Basket_Plastic_Teal,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Spritz_Easter_Basket_Plastic_Teal,dir,3,data/pallet/distractors/indoor,,6,8714118,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,false,false,false,false,false,true,true,false,false,false,0,,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,
data/pallet/distractors/indoor/gso__Squirt_Strain_Fruit_Basket,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Squirt_Strain_Fruit_Basket,dir,3,data/pallet/distractors/indoor,,6,9760388,2026-07-24 00:09,,N/A_DIR,true,false,false,distractors,false,false,false,false,false,true,true,false,false,false,0,,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,
data/pallet/distractors/indoor/gso__Target_Basket_Medium,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Target_Basket_Medium,dir,3,data/pallet/distractors/indoor,,6,20549314,2026-07-24 00:09,,N/A_DIR,true,false,false,distractors,false,false,false,false,false,true,true,false,false,false,0,,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,
data/pallet/distractors/indoor/gso__Threshold_Basket_Natural_Finish_Fabric_Liner_Small,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Threshold_Basket_Natural_Finish_Fabric_Liner_Small,dir,3,data/pallet/distractors/indoor,,6,17620699,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,false,false,false,false,false,true,true,false,false,false,0,,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,
data/pallet/distractors/indoor/gso__Threshold_Porcelain_Pitcher_White,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Threshold_Porcelain_Pitcher_White,dir,3,data/pallet/distractors/indoor,,6,8087314,2026-07-24 15:05,,N/A_DIR,true,false,false,distractors,false,false,false,false,false,true,true,false,false,false,0,,.pbtxt=1;.config=1;.sdf=1;.png=1;.mtl=1;.obj=1,
